Game Turn, Initiator, Recipient, Action, Details, Mayhem, Visibility
138, 5, 2, Deal Rejected, 20 RESOURCE_NITER for 0 turns from 5 to 2; 20 RESOURCE_HORSES for 0 turns from 5 to 2; 10 Favor for 0 turns from 2 to 5; 10 Gold for 0 turns from 2 to 5; 4 Gold for 30 turns from 2 to 5; , 1247.0, 2
138, 2, 7, Deal Proposed, 20 RESOURCE_HORSES for 0 turns from 7 to 2; 0 Open Borders for 30 turns from 2 to 7; 5 Gold for 0 turns from 2 to 7; 2 Gold for 30 turns from 2 to 7; , 1247.0, 1
138, 2, 7, Deal Closed, 20 RESOURCE_HORSES for 0 turns from 7 to 2; 0 Open Borders for 30 turns from 2 to 7; 5 Gold for 0 turns from 2 to 7; 2 Gold for 30 turns from 2 to 7; , 1247.0, 1
138, 7, 2, Deal Rejected, 20 RESOURCE_HORSES for 0 turns from 7 to 2; 0 Open Borders for 30 turns from 2 to 7; 5 Gold for 0 turns from 2 to 7; 2 Gold for 30 turns from 2 to 7; , 1247.0, 1
138, 3, 9, Denounced, , 1248.0, 2
138, 7, 13, Gave Influence, , 1254.0, 0
138, 9, 6, Embassy, , 1254.0, 1
139, 2, 0, Deal Proposed, 18 RESOURCE_HORSES for 0 turns from 0 to 2; 1 RESOURCE_WHALES for 30 turns from 0 to 2; 0 Open Borders for 30 turns from 2 to 0; 2 Gold for 0 turns from 2 to 0; 3 Gold for 30 turns from 2 to 0; , 1263.0, 1
139, 7, 20, Met, , 1273.0, 0
139, 20, 7, Met, , 1273.0, 0
140, 2, 8, Embassy, , 1280.5, 1
140, 5, 6, Deal Proposed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 3 Gold for 30 turns from 5 to 6; , 1286.0, 1
140, 5, 6, Deal Closed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 3 Gold for 30 turns from 5 to 6; , 1286.0, 1
140, 6, 5, Deal Rejected, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 3 Gold for 30 turns from 5 to 6; , 1286.0, 1
142, 0, 13, Gave Influence, , 1324.0, 0
142, 1, 5, Deal Proposed, 20 RESOURCE_IRON for 0 turns from 5 to 1; 0 Open Borders for 30 turns from 1 to 5; 8 Gold for 0 turns from 1 to 5; 1 Gold for 30 turns from 1 to 5; , 1324.0, 1
142, 1, 5, Deal Closed, 20 RESOURCE_IRON for 0 turns from 5 to 1; 0 Open Borders for 30 turns from 1 to 5; 8 Gold for 0 turns from 1 to 5; 1 Gold for 30 turns from 1 to 5; , 1324.0, 1
142, 5, 1, Deal Rejected, 20 RESOURCE_IRON for 0 turns from 5 to 1; 0 Open Borders for 30 turns from 1 to 5; 8 Gold for 0 turns from 1 to 5; 1 Gold for 30 turns from 1 to 5; , 1324.0, 1
142, 2, 9, Deal Proposed, 20 RESOURCE_NITER for 0 turns from 9 to 2; 14 Favor for 0 turns from 2 to 9; 0 Open Borders for 30 turns from 2 to 9; 2 Gold for 0 turns from 9 to 2; 2 Gold for 30 turns from 9 to 2; , 1324.0, 1
142, 2, 9, Deal Closed, 20 RESOURCE_NITER for 0 turns from 9 to 2; 14 Favor for 0 turns from 2 to 9; 0 Open Borders for 30 turns from 2 to 9; 2 Gold for 0 turns from 9 to 2; 2 Gold for 30 turns from 9 to 2; , 1324.0, 1
142, 9, 2, Deal Rejected, 20 RESOURCE_NITER for 0 turns from 9 to 2; 14 Favor for 0 turns from 2 to 9; 0 Open Borders for 30 turns from 2 to 9; 2 Gold for 0 turns from 9 to 2; 2 Gold for 30 turns from 9 to 2; , 1324.0, 0
142, 7, 5, Deal Proposed, 1 RESOURCE_COCOA for 30 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 Open Borders for 30 turns from 5 to 7; 0 Open Borders for 30 turns from 7 to 5; 2 Gold for 0 turns from 7 to 5; 23 Gold for 30 turns from 7 to 5; , 1330.5, 2
142, 5, 7, Deal Accepted, 1 RESOURCE_COCOA for 30 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 Open Borders for 30 turns from 5 to 7; 0 Open Borders for 30 turns from 7 to 5; 2 Gold for 0 turns from 7 to 5; 23 Gold for 30 turns from 7 to 5; , 1330.5, 2
143, 1, 15, Gave Influence, , 1337.0, 0
143, 5, 4, Promise Kept, Settle, 1344.5, 1
143, 5, 6, Deal Proposed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 3 Gold for 30 turns from 5 to 6; , 1344.5, 1
143, 5, 6, Deal Closed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 3 Gold for 30 turns from 5 to 6; , 1344.5, 1
143, 6, 5, Deal Rejected, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 3 Gold for 30 turns from 5 to 6; , 1344.5, 1
144, 2, 13, Gave Influence, , 1352.5, 0
144, 6, 7, Met, , 1361.0, 1
144, 7, 6, Met, , 1361.0, 1
144, 9, 10, Gave Influence, , 1361.0, 0
145, 2, 13, Gave Influence, , 1370.5, 0
145, 6, 13, Gave Influence, , 1378.0, 0
145, 7, 10, Met, , 1378.0, 0
145, 10, 7, Met, , 1378.0, 1
145, 20, Team 21, Individual Declaring War on Team START, Suzerain War, 1378.0
145, 20, 21, At War, Suzerain War, 1378.0, 0
145, 20, Team 21, Individual Declaring War on Team END, Suzerain War, 1380.0
145, 8, 20, Gave Influence, , 1380.0, 0
146, 5, 6, Deal Proposed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 10 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 1395.5, 1
146, 5, 6, Deal Closed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 10 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 1395.5, 1
146, 6, 5, Deal Rejected, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 10 Gold for 0 turns from 5 to 6; 3 Gold for 30 turns from 5 to 6; , 1395.5, 1
146, 6, 2, Deal Proposed, 5 RESOURCE_IRON for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 6 to 2; 2 Gold for 0 turns from 6 to 2; 1 Gold for 30 turns from 6 to 2; , 1396.5, 1
146, 6, 2, Deal Closed, 5 RESOURCE_IRON for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 6 to 2; 2 Gold for 0 turns from 6 to 2; 1 Gold for 30 turns from 6 to 2; , 1396.5, 1
146, 2, 6, Deal Rejected, 5 RESOURCE_IRON for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 6 to 2; 2 Gold for 0 turns from 6 to 2; 1 Gold for 30 turns from 6 to 2; , 1396.5, 1
147, 0, 15, Peace, , 1413.0, 0
147, 1, 15, Peace, , 1413.0, 0
147, 2, 15, Peace, , 1413.0, 0
147, 3, 15, Peace, , 1413.0, 0
147, 4, 15, Peace, , 1413.0, 0
147, 5, 15, Peace, , 1413.0, 0
147, 6, 15, Peace, , 1413.0, 0
147, 7, 15, Peace, , 1413.0, 0
147, 8, 15, Peace, , 1413.0, 0
147, 9, 15, Peace, , 1413.0, 0
147, 10, 15, Peace, , 1413.0, 0
147, 11, 15, Peace, , 1413.0, 0
147, 12, 15, Peace, , 1413.0, 0
147, 13, 15, Peace, , 1413.0, 0
147, 14, 15, Peace, , 1413.0, 0
147, 16, 15, Peace, , 1413.0, 0
147, 17, 15, Peace, , 1413.0, 0
147, 18, 15, Peace, , 1413.0, 0
147, 19, 15, Peace, , 1413.0, 0
147, 20, 15, Peace, , 1413.0, 0
147, 21, 15, Peace, , 1413.0, 0
147, 22, 15, Peace, , 1413.0, 0
147, 23, 15, Peace, , 1413.0, 0
147, 24, 15, Peace, , 1413.0, 0
147, 62, 15, Peace, , 1413.0, 0
147, 63, 15, Peace, , 1413.0, 0
147, 3, 15, City Capture, LOC_CITY_NAME_LISBON, 1422.0, 0
147, 20, 21, Peace, , 1426.0, 0
147, 4, 20, Gave Influence, , 1426.0, 0
147, 20, Team 2, Individual Declaring War on Team START, Suzerain War, 1426.0
147, 20, 2, Met, , 1426.0, 1
147, 2, 20, Met, , 1426.0, 0
147, 5, 20, Met, , 1426.0, 0
147, 20, 5, Met, , 1426.0, 1
147, 20, Team 5, Individual Declaring War on Team START, Suzerain War, 1426.0
147, 20, 5, At War, Suzerain War, 1426.0, 1
147, 10, Team 20, Individual Declaring War on Team START, Suzerain War, 1428.0
147, 10, 20, Met, , 1428.0, 0
147, 20, 10, Met, , 1428.0, 0
147, 10, 20, At War, Suzerain War, 1428.0, 0
147, 10, Team 20, Individual Declaring War on Team END, Suzerain War, 1430.0
147, 18, Team 20, Individual Declaring War on Team START, Suzerain War, 1430.0
147, 18, 20, Met, , 1430.0, 0
147, 20, 18, Met, , 1430.0, 0
147, 18, 20, At War, Suzerain War, 1430.0, 0
147, 18, Team 20, Individual Declaring War on Team END, Suzerain War, 1432.0
147, 20, Team 5, Individual Declaring War on Team END, Suzerain War, 1432.0
147, 20, Team 5, Individual Declaring War on Team START, Suzerain War, 1432.0
147, 20, 5, At War, Suzerain War, 1432.0, 1
147, 10, Team 20, Individual Declaring War on Team START, Suzerain War, 1434.0
147, 10, 20, At War, Suzerain War, 1434.0, 0
147, 10, Team 20, Individual Declaring War on Team END, Suzerain War, 1436.0
147, 18, Team 20, Individual Declaring War on Team START, Suzerain War, 1436.0
147, 18, 20, At War, Suzerain War, 1436.0, 0
147, 18, Team 20, Individual Declaring War on Team END, Suzerain War, 1438.0
147, 20, Team 5, Individual Declaring War on Team END, Suzerain War, 1438.0
147, 20, Team 2, Individual Declaring War on Team START, Suzerain War, 1438.0
147, 20, 2, At War, Suzerain War, 1438.0, 1
147, 20, Team 2, Individual Declaring War on Team END, Suzerain War, 1440.0
147, 20, Team 2, Individual Declaring War on Team START, Suzerain War, 1440.0
147, 20, 2, At War, Suzerain War, 1440.0, 1
147, 20, Team 2, Individual Declaring War on Team END, Suzerain War, 1442.0
147, 20, 2, At War, Suzerain War, 1442.0, 1
147, 20, Team 2, Individual Declaring War on Team END, Suzerain War, 1444.0
147, 20, Team 5, Individual Declaring War on Team START, Suzerain War, 1444.0
147, 20, 5, At War, Suzerain War, 1444.0, 1
147, 10, Team 20, Individual Declaring War on Team START, Suzerain War, 1446.0
147, 10, 20, At War, Suzerain War, 1446.0, 0
147, 10, Team 20, Individual Declaring War on Team END, Suzerain War, 1448.0
147, 18, Team 20, Individual Declaring War on Team START, Suzerain War, 1448.0
147, 18, 20, At War, Suzerain War, 1448.0, 0
147, 18, Team 20, Individual Declaring War on Team END, Suzerain War, 1450.0
147, 20, Team 5, Individual Declaring War on Team END, Suzerain War, 1450.0
147, 20, Team 10, Individual Declaring War on Team START, Suzerain War, 1450.0
147, 20, 10, At War, Suzerain War, 1450.0, 0
147, 20, Team 10, Individual Declaring War on Team END, Suzerain War, 1452.0
147, 20, Team 18, Individual Declaring War on Team START, Suzerain War, 1452.0
147, 20, 18, At War, Suzerain War, 1452.0, 0
147, 20, Team 18, Individual Declaring War on Team END, Suzerain War, 1454.0
147, 4, 1, Met, , 1454.0, 1
147, 1, 4, Met, , 1454.0, 1
147, 4, 21, Met, , 1454.0, 0
147, 21, 4, Met, , 1454.0, 1
147, 4, 20, Gave Influence, , 1454.0, 0
147, 6, 3, Denounced, , 1456.0, 1
147, 7, 3, Denounced, , 1458.0, 2
147, 7, 1, Deal Proposed, 20 RESOURCE_NITER for 0 turns from 1 to 7; 0 Open Borders for 30 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 4 Gold for 30 turns from 7 to 1; , 1458.0, 1
147, 7, 1, Deal Closed, 20 RESOURCE_NITER for 0 turns from 1 to 7; 0 Open Borders for 30 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 4 Gold for 30 turns from 7 to 1; , 1458.0, 1
147, 1, 7, Deal Rejected, 20 RESOURCE_NITER for 0 turns from 1 to 7; 0 Open Borders for 30 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 4 Gold for 30 turns from 7 to 1; , 1458.0, 2
147, 7, 4, Met, , 1458.0, 1
147, 4, 7, Met, , 1458.0, 1
147, 9, 4, Denounced, , 1459.0, 0
148, 1, 22, Met, , 1470.0, 0
148, 22, 1, Met, , 1470.0, 1
148, 6, 9, Declared Friends, , 1472.0, 3
148, 9, 6, Declared Friends, , 1472.0, 2
148, 8, 9, Deal Proposed, 20 RESOURCE_NITER for 0 turns from 9 to 8; 0 Open Borders for 30 turns from 8 to 9; 7 Gold for 0 turns from 8 to 9; 4 Gold for 30 turns from 8 to 9; , 1472.0, 1
148, 8, 9, Deal Closed, 20 RESOURCE_NITER for 0 turns from 9 to 8; 0 Open Borders for 30 turns from 8 to 9; 7 Gold for 0 turns from 8 to 9; 4 Gold for 30 turns from 8 to 9; , 1472.0, 1
148, 9, 8, Deal Rejected, 20 RESOURCE_NITER for 0 turns from 9 to 8; 0 Open Borders for 30 turns from 8 to 9; 7 Gold for 0 turns from 8 to 9; 4 Gold for 30 turns from 8 to 9; , 1472.0, 0
149, 1, 4, Denounced, , 1475.0, 1
149, 13, Team 4, Individual Declaring War on Team START, Suzerain War, 1475.0
149, 13, 4, Met, , 1475.0, 1
149, 4, 13, Met, , 1475.0, 0
149, 13, Team 4, Individual Declaring War on Team START, Suzerain War, 1475.0
149, 13, 4, At War, Suzerain War, 1475.0, 1
149, 11, Team 13, Individual Declaring War on Team START, Suzerain War, 1477.0
149, 11, 13, Met, , 1477.0, 0
149, 13, 11, Met, , 1477.0, 0
149, 11, 13, At War, Suzerain War, 1477.0, 0
149, 11, Team 13, Individual Declaring War on Team END, Suzerain War, 1479.0
149, 20, Team 13, Individual Declaring War on Team START, Suzerain War, 1479.0
149, 20, 13, Met, , 1479.0, 0
149, 13, 20, Met, , 1479.0, 0
149, 20, 13, At War, Suzerain War, 1479.0, 0
149, 20, Team 13, Individual Declaring War on Team END, Suzerain War, 1481.0
149, 13, Team 4, Individual Declaring War on Team END, Suzerain War, 1481.0
149, 13, Team 4, Individual Declaring War on Team START, Suzerain War, 1481.0
149, 13, 4, At War, Suzerain War, 1481.0, 1
149, 11, Team 13, Individual Declaring War on Team START, Suzerain War, 1483.0
149, 11, 13, At War, Suzerain War, 1483.0, 0
149, 11, Team 13, Individual Declaring War on Team END, Suzerain War, 1485.0
149, 20, Team 13, Individual Declaring War on Team START, Suzerain War, 1485.0
149, 20, 13, At War, Suzerain War, 1485.0, 0
149, 20, Team 13, Individual Declaring War on Team END, Suzerain War, 1487.0
149, 13, Team 4, Individual Declaring War on Team END, Suzerain War, 1487.0
149, 13, 4, At War, Suzerain War, 1487.0, 1
149, 11, Team 13, Individual Declaring War on Team START, Suzerain War, 1489.0
149, 11, 13, At War, Suzerain War, 1489.0, 0
149, 11, Team 13, Individual Declaring War on Team END, Suzerain War, 1491.0
149, 20, Team 13, Individual Declaring War on Team START, Suzerain War, 1491.0
149, 20, 13, At War, Suzerain War, 1491.0, 0
149, 20, Team 13, Individual Declaring War on Team END, Suzerain War, 1493.0
149, 13, Team 4, Individual Declaring War on Team END, Suzerain War, 1493.0
149, 13, Team 11, Individual Declaring War on Team START, Suzerain War, 1493.0
149, 13, 11, At War, Suzerain War, 1493.0, 0
149, 13, Team 11, Individual Declaring War on Team END, Suzerain War, 1495.0
149, 13, Team 20, Individual Declaring War on Team START, Suzerain War, 1495.0
149, 13, 20, At War, Suzerain War, 1495.0, 0
149, 13, Team 20, Individual Declaring War on Team END, Suzerain War, 1497.0
149, 2, 13, Gave Influence, , 1497.0, 0
149, 5, 6, Deal Proposed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 2 Gold for 0 turns from 5 to 6; 4 Gold for 30 turns from 5 to 6; , 1497.0, 1
149, 5, 6, Deal Closed, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 2 Gold for 0 turns from 5 to 6; 4 Gold for 30 turns from 5 to 6; , 1497.0, 1
149, 6, 5, Deal Rejected, 0 Peace for 10 turns from 5 to 6; 0 Peace for 10 turns from 6 to 5; 2 Gold for 0 turns from 5 to 6; 4 Gold for 30 turns from 5 to 6; , 1497.0, 1
149, 7, 4, Denounced, , 1501.0, 1
149, 7, 6, Deal Proposed, 20 RESOURCE_IRON for 0 turns from 6 to 7; 20 RESOURCE_HORSES for 0 turns from 6 to 7; 0 GreatWork for 0 turns from 7 to 6; 0 Open Borders for 30 turns from 7 to 6; 7 Gold for 0 turns from 7 to 6; 6 Gold for 30 turns from 7 to 6; , 1501.0, 1
149, 7, 6, Deal Closed, 20 RESOURCE_IRON for 0 turns from 6 to 7; 20 RESOURCE_HORSES for 0 turns from 6 to 7; 0 GreatWork for 0 turns from 7 to 6; 0 Open Borders for 30 turns from 7 to 6; 7 Gold for 0 turns from 7 to 6; 6 Gold for 30 turns from 7 to 6; , 1501.0, 1
149, 6, 7, Deal Rejected, 20 RESOURCE_IRON for 0 turns from 6 to 7; 20 RESOURCE_HORSES for 0 turns from 6 to 7; 0 GreatWork for 0 turns from 7 to 6; 0 Open Borders for 30 turns from 7 to 6; 7 Gold for 0 turns from 7 to 6; 6 Gold for 30 turns from 7 to 6; , 1501.0, 1
149, 6, 9, Promise Made, Spy, 1501.0, 3
150, 1, 23, Met, , 1510.0, 0
150, 23, 1, Met, , 1510.0, 1
150, 8, 7, Deal Proposed, 6 RESOURCE_NITER for 0 turns from 7 to 8; 0 Open Borders for 30 turns from 8 to 7; 9 Gold for 0 turns from 8 to 7; 1 Gold for 30 turns from 8 to 7; , 1512.0, 1
150, 8, 7, Deal Closed, 6 RESOURCE_NITER for 0 turns from 7 to 8; 0 Open Borders for 30 turns from 8 to 7; 9 Gold for 0 turns from 8 to 7; 1 Gold for 30 turns from 8 to 7; , 1512.0, 1
150, 7, 8, Deal Rejected, 6 RESOURCE_NITER for 0 turns from 7 to 8; 0 Open Borders for 30 turns from 8 to 7; 9 Gold for 0 turns from 8 to 7; 1 Gold for 30 turns from 8 to 7; , 1512.0, 1
151, 2, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 2; 8 Favor for 0 turns from 6 to 2; 0 GreatWork for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 2 to 6; 6 Gold for 0 turns from 2 to 6; 14 Gold for 30 turns from 2 to 6; , 1514.5, 1
151, 2, 6, Deal Closed, 0 GreatWork for 0 turns from 6 to 2; 8 Favor for 0 turns from 6 to 2; 0 GreatWork for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 2 to 6; 6 Gold for 0 turns from 2 to 6; 14 Gold for 30 turns from 2 to 6; , 1514.5, 1
151, 6, 2, Deal Rejected, 0 GreatWork for 0 turns from 6 to 2; 8 Favor for 0 turns from 6 to 2; 0 GreatWork for 0 turns from 2 to 6; 0 Open Borders for 30 turns from 2 to 6; 6 Gold for 0 turns from 2 to 6; 14 Gold for 30 turns from 2 to 6; , 1514.5, 1
151, 2, 8, Deal Proposed, 30 Favor for 0 turns from 8 to 2; 0 Open Borders for 30 turns from 8 to 2; 0 Open Borders for 30 turns from 2 to 8; 5 Gold for 0 turns from 2 to 8; 7 Gold for 30 turns from 2 to 8; , 1514.5, 2
151, 2, 8, Deal Closed, 30 Favor for 0 turns from 8 to 2; 0 Open Borders for 30 turns from 8 to 2; 0 Open Borders for 30 turns from 2 to 8; 5 Gold for 0 turns from 2 to 8; 7 Gold for 30 turns from 2 to 8; , 1514.5, 2
151, 8, 2, Deal Rejected, 30 Favor for 0 turns from 8 to 2; 0 Open Borders for 30 turns from 8 to 2; 0 Open Borders for 30 turns from 2 to 8; 5 Gold for 0 turns from 2 to 8; 7 Gold for 30 turns from 2 to 8; , 1514.5, 1
151, 2, 7, Deal Proposed, 6 RESOURCE_NITER for 0 turns from 7 to 2; 0 Open Borders for 30 turns from 2 to 7; 3 Gold for 0 turns from 2 to 7; 1 Gold for 30 turns from 2 to 7; , 1514.5, 1
151, 2, 7, Deal Closed, 6 RESOURCE_NITER for 0 turns from 7 to 2; 0 Open Borders for 30 turns from 2 to 7; 3 Gold for 0 turns from 2 to 7; 1 Gold for 30 turns from 2 to 7; , 1514.5, 1
151, 7, 2, Deal Rejected, 6 RESOURCE_NITER for 0 turns from 7 to 2; 0 Open Borders for 30 turns from 2 to 7; 3 Gold for 0 turns from 2 to 7; 1 Gold for 30 turns from 2 to 7; , 1514.5, 1
151, 7, 2, Deal Proposed, 20 RESOURCE_HORSES for 0 turns from 2 to 7; 25 Favor for 0 turns from 2 to 7; 0 GreatWork for 0 turns from 7 to 2; 7 Gold for 0 turns from 7 to 2; 1 Gold for 30 turns from 7 to 2; , 1519.5, 1
151, 7, 2, Deal Closed, 20 RESOURCE_HORSES for 0 turns from 2 to 7; 25 Favor for 0 turns from 2 to 7; 0 GreatWork for 0 turns from 7 to 2; 7 Gold for 0 turns from 7 to 2; 1 Gold for 30 turns from 7 to 2; , 1519.5, 1
151, 2, 7, Deal Rejected, 20 RESOURCE_HORSES for 0 turns from 2 to 7; 25 Favor for 0 turns from 2 to 7; 0 GreatWork for 0 turns from 7 to 2; 7 Gold for 0 turns from 7 to 2; 1 Gold for 30 turns from 7 to 2; , 1519.5, 1
151, 8, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 8; 8 Favor for 0 turns from 6 to 8; 0 Open Borders for 30 turns from 8 to 6; 20 Gold for 30 turns from 8 to 6; , 1519.5, 1
151, 8, 6, Deal Closed, 0 GreatWork for 0 turns from 6 to 8; 8 Favor for 0 turns from 6 to 8; 0 Open Borders for 30 turns from 8 to 6; 20 Gold for 30 turns from 8 to 6; , 1519.5, 1
151, 6, 8, Deal Rejected, 0 GreatWork for 0 turns from 6 to 8; 8 Favor for 0 turns from 6 to 8; 0 Open Borders for 30 turns from 8 to 6; 20 Gold for 30 turns from 8 to 6; , 1519.5, 2
