Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
10, LOC_CITY_NAME_CANBERRA, 8.0, BUILDING_MONUMENT, 64.0, 60, 2.0
10, LOC_CITY_NAME_PERTH, 3.8, BUILDING_MONUMENT, 22.8, 60, 0.0
10, LOC_CITY_NAME_PATNA, 12.0, BUILDING_MONUMENT, 39.0, 60, 0.0
10, LOC_CITY_NAME_DELHI, 5.7, BUILDING_MONUMENT, 22.8, 60, 0.0
10, LOC_CITY_NAME_PELLA, 14.0, BUILDING_MONUMENT, 63.0, 60, 3.0
10, LOC_CITY_NAME_SAMARKAND, 6.0, UNIT_BUILDER, 42.0, 50, 0.0
10, LOC_CITY_NAME_AUCKLAND, 4.5, UNIT_BUILDER, 36.0, 50, 0.0
10, LOC_CITY_NAME_MUSCAT, 6.0, UNIT_BUILDER, 40.5, 50, 0.0
10, LOC_CITY_NAME_GENEVA, 4.5, UNIT_WARRIOR, 36.0, 40, 0.0
10, LOC_CITY_NAME_JOHANNESBURG, 7.5, UNIT_BUILDER, 49.5, 50, 0.0
10, LOC_CITY_NAME_LISBON, 6.0, UNIT_BUILDER, 48.0, 50, 0.0
10, LOC_CITY_NAME_SINGAPORE, 6.0, UNIT_BUILDER, 37.5, 50, 0.0
10, LOC_CITY_NAME_BOLOGNA, 7.5, UNIT_BUILDER, 49.5, 50, 0.0
10, LOC_CITY_NAME_KUMASI, 2.5, BUILDING_MONUMENT, 5.0, 60, 0.0
10, LOC_CITY_NAME_BRUSSELS, 2.5, BUILDING_MONUMENT, 22.5, 60, 0.0
10, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_MONUMENT, 28.0, 60, 0.0
10, LOC_CITY_NAME_MOHENJO_DARO, 9.0, UNIT_WARRIOR, 18.0, 40, 0.0
10, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_WARRIOR, 18.0, 40, 0.0
10, LOC_CITY_NAME_HATTUSA, 2.5, BUILDING_MONUMENT, 18.5, 60, 0.0
10, LOC_CITY_NAME_HUNZA, 3.5, BUILDING_MONUMENT, 31.5, 60, 0.0
11, LOC_CITY_NAME_LISBON_STK, 6.0, UNIT_BUILDER, 6.0, 50, 0.0
11, LOC_CITY_NAME_ADUATUCA, 16.0, BUILDING_GRANARY, 16.0, 65, 0.0
11, LOC_CITY_NAME_RATUMACOS, 5.7, BUILDING_MONUMENT, 30.4, 60, 0.0
11, LOC_CITY_NAME_BIBRAX, 7.6, BUILDING_MONUMENT, 26.6, 60, 0.0
11, LOC_CITY_NAME_MBANZA_KONGO, 15.0, BUILDING_OLD_GOD_OBELISK, 15.0, 60, 0.0
11, LOC_CITY_NAME_MBAMBA, 5.7, BUILDING_OLD_GOD_OBELISK, 5.7, 60, 0.0
11, LOC_CITY_NAME_TENOCHTITLAN, 12.0, UNIT_AZTEC_EAGLE_WARRIOR, 26.0, 65, 0.0
11, LOC_CITY_NAME_TEAYO, 5.7, UNIT_AZTEC_EAGLE_WARRIOR, 26.6, 65, 0.0
11, LOC_CITY_NAME_MALINALCO, 11.4, UNIT_AZTEC_EAGLE_WARRIOR, 15.2, 65, 0.0
11, LOC_CITY_NAME_ROME, 14.0, BUILDING_GRANARY, 45.0, 65, 0.0
11, LOC_CITY_NAME_OSTIA, 6.0, UNIT_WARRIOR, 34.5, 40, 0.0
11, LOC_CITY_NAME_RAVENNA, 6.0, UNIT_WARRIOR, 6.0, 40, 0.0
11, LOC_CITY_NAME_BABYLON_STK, 12.0, BUILDING_PALGUM, 12.0, 80, 0.0
11, LOC_CITY_NAME_ESHNUNNA, 5.7, UNIT_GALLEY, 24.7, 65, 0.0
11, LOC_CITY_NAME_STIRLING, 17.0, UNIT_SCOUT, 17.0, 30, 0.0
11, LOC_CITY_NAME_ROXBURGH, 7.6, BUILDING_MONUMENT, 30.4, 60, 0.0
11, LOC_CITY_NAME_ROXBURGH, 23.0, BUILDING_MONUMENT, 53.4, 60, 0.0
11, LOC_CITY_NAME_CANBERRA, 10.0, UNIT_SCOUT, 18.0, 30, 0.0
11, LOC_CITY_NAME_PERTH, 5.7, BUILDING_MONUMENT, 28.5, 60, 0.0
11, LOC_CITY_NAME_PATNA, 12.0, BUILDING_MONUMENT, 51.0, 60, 0.0
11, LOC_CITY_NAME_DELHI, 5.7, BUILDING_MONUMENT, 28.5, 60, 0.0
11, LOC_CITY_NAME_MADURAI, 9.5, UNIT_SCOUT, 9.5, 30, 0.0
11, LOC_CITY_NAME_PELLA, 19.0, UNIT_WARRIOR, 19.0, 40, 0.0
11, LOC_CITY_NAME_DION, 5.7, BUILDING_MONUMENT, 5.7, 60, 0.0
11, LOC_CITY_NAME_SAMARKAND, 6.0, UNIT_BUILDER, 48.0, 50, 0.0
11, LOC_CITY_NAME_AUCKLAND, 4.5, UNIT_BUILDER, 40.5, 50, 0.0
11, LOC_CITY_NAME_MUSCAT, 6.0, UNIT_BUILDER, 46.5, 50, 0.0
11, LOC_CITY_NAME_GENEVA, 4.5, UNIT_WARRIOR, 40.5, 40, 0.0
11, LOC_CITY_NAME_JOHANNESBURG, 7.5, UNIT_BUILDER, 57.0, 50, 2.0
11, LOC_CITY_NAME_LISBON, 6.0, UNIT_BUILDER, 54.0, 50, 0.0
11, LOC_CITY_NAME_SINGAPORE, 6.0, UNIT_BUILDER, 43.5, 50, 0.0
11, LOC_CITY_NAME_BOLOGNA, 7.5, UNIT_BUILDER, 57.0, 50, 2.0
11, LOC_CITY_NAME_KUMASI, 2.5, BUILDING_MONUMENT, 7.5, 60, 0.0
11, LOC_CITY_NAME_BRUSSELS, 2.5, BUILDING_MONUMENT, 25.0, 60, 0.0
11, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_MONUMENT, 32.0, 60, 0.0
11, LOC_CITY_NAME_MOHENJO_DARO, 9.0, UNIT_WARRIOR, 27.0, 40, 0.0
11, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_WARRIOR, 27.0, 40, 0.0
11, LOC_CITY_NAME_HATTUSA, 2.5, BUILDING_MONUMENT, 21.0, 60, 0.0
11, LOC_CITY_NAME_HUNZA, 3.5, BUILDING_MONUMENT, 35.0, 60, 0.0
12, LOC_CITY_NAME_LISBON_STK, 6.0, UNIT_BUILDER, 12.0, 50, 0.0
12, LOC_CITY_NAME_ADUATUCA, 10.0, BUILDING_GRANARY, 26.0, 65, 0.0
12, LOC_CITY_NAME_RATUMACOS, 7.6, BUILDING_MONUMENT, 38.0, 60, 0.0
12, LOC_CITY_NAME_BIBRAX, 7.6, BUILDING_MONUMENT, 34.2, 60, 0.0
12, LOC_CITY_NAME_MBANZA_KONGO, 12.0, BUILDING_OLD_GOD_OBELISK, 27.0, 60, 0.0
12, LOC_CITY_NAME_MBAMBA, 5.7, BUILDING_OLD_GOD_OBELISK, 11.4, 60, 0.0
12, LOC_CITY_NAME_TENOCHTITLAN, 12.0, UNIT_AZTEC_EAGLE_WARRIOR, 38.0, 65, 0.0
12, LOC_CITY_NAME_TEAYO, 5.7, UNIT_AZTEC_EAGLE_WARRIOR, 32.3, 65, 0.0
12, LOC_CITY_NAME_MALINALCO, 5.7, UNIT_AZTEC_EAGLE_WARRIOR, 20.9, 65, 0.0
12, LOC_CITY_NAME_ROME, 16.0, BUILDING_GRANARY, 61.0, 65, 0.0
12, LOC_CITY_NAME_OSTIA, 6.0, UNIT_WARRIOR, 40.5, 40, 0.5
12, LOC_CITY_NAME_BABYLON_STK, 12.0, BUILDING_PALGUM, 24.0, 80, 0.0
12, LOC_CITY_NAME_ESHNUNNA, 5.7, UNIT_GALLEY, 30.4, 65, 0.0
12, LOC_CITY_NAME_STIRLING, 16.0, UNIT_SCOUT, 33.0, 30, 3.0
12, LOC_CITY_NAME_ROXBURGH, 5.7, BUILDING_MONUMENT, 59.1, 60, 0.0
12, LOC_CITY_NAME_CANBERRA, 8.0, UNIT_SCOUT, 26.0, 30, 0.0
12, LOC_CITY_NAME_PERTH, 5.7, BUILDING_MONUMENT, 34.2, 60, 0.0
12, LOC_CITY_NAME_PATNA, 12.0, BUILDING_MONUMENT, 63.0, 60, 3.0
12, LOC_CITY_NAME_DELHI, 5.7, BUILDING_MONUMENT, 34.2, 60, 0.0
12, LOC_CITY_NAME_PELLA, 16.0, UNIT_WARRIOR, 35.0, 40, 0.0
12, LOC_CITY_NAME_DION, 5.7, BUILDING_MONUMENT, 11.4, 60, 0.0
12, LOC_CITY_NAME_SAMARKAND, 6.0, UNIT_BUILDER, 54.0, 50, 0.0
12, LOC_CITY_NAME_AUCKLAND, 4.5, UNIT_BUILDER, 45.0, 50, 0.0
12, LOC_CITY_NAME_MUSCAT, 6.0, UNIT_BUILDER, 52.5, 50, 0.0
12, LOC_CITY_NAME_GENEVA, 4.5, UNIT_BUILDER, 4.5, 50, 0.0
12, LOC_CITY_NAME_JOHANNESBURG, 4.5, BUILDING_MONUMENT, 6.5, 60, 0.0
12, LOC_CITY_NAME_LISBON, 2.0, BUILDING_MONUMENT, 4.0, 60, 0.0
12, LOC_CITY_NAME_SINGAPORE, 6.0, UNIT_BUILDER, 49.5, 50, 0.0
12, LOC_CITY_NAME_BOLOGNA, 4.5, BUILDING_MONUMENT, 6.5, 60, 0.0
12, LOC_CITY_NAME_KUMASI, 2.5, BUILDING_MONUMENT, 10.0, 60, 0.0
12, LOC_CITY_NAME_BRUSSELS, 2.5, BUILDING_MONUMENT, 27.5, 60, 0.0
12, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_MONUMENT, 36.0, 60, 0.0
12, LOC_CITY_NAME_MOHENJO_DARO, 9.0, UNIT_WARRIOR, 36.0, 40, 0.0
12, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_WARRIOR, 36.0, 40, 0.0
12, LOC_CITY_NAME_HATTUSA, 2.5, BUILDING_MONUMENT, 23.5, 60, 0.0
12, LOC_CITY_NAME_HUNZA, 3.5, BUILDING_MONUMENT, 38.5, 60, 0.0
13, LOC_CITY_NAME_LISBON_STK, 6.0, UNIT_BUILDER, 18.0, 50, 0.0
13, LOC_CITY_NAME_ADUATUCA, 10.0, BUILDING_GRANARY, 36.0, 65, 0.0
13, LOC_CITY_NAME_RATUMACOS, 7.6, BUILDING_MONUMENT, 45.6, 60, 0.0
13, LOC_CITY_NAME_BIBRAX, 7.6, BUILDING_MONUMENT, 41.8, 60, 0.0
13, LOC_CITY_NAME_MBANZA_KONGO, 12.0, BUILDING_OLD_GOD_OBELISK, 39.0, 60, 0.0
13, LOC_CITY_NAME_MBAMBA, 5.7, BUILDING_OLD_GOD_OBELISK, 17.1, 60, 0.0
13, LOC_CITY_NAME_TENOCHTITLAN, 12.0, UNIT_AZTEC_EAGLE_WARRIOR, 50.0, 65, 0.0
13, LOC_CITY_NAME_TEAYO, 5.7, UNIT_AZTEC_EAGLE_WARRIOR, 38.0, 65, 0.0
13, LOC_CITY_NAME_MALINALCO, 5.7, UNIT_AZTEC_EAGLE_WARRIOR, 26.6, 65, 0.0
13, LOC_CITY_NAME_ROME, 16.0, BUILDING_GRANARY, 77.0, 65, 10.0
13, LOC_CITY_NAME_OSTIA, 6.5, UNIT_BUILDER, 6.5, 58, 0.0
13, LOC_CITY_NAME_RAVENNA, 10.0, UNIT_SCOUT, 10.0, 30, 0.0
13, LOC_CITY_NAME_ROME, 35.0, UNIT_WARRIOR, 35.0, 40, 0.0
13, LOC_CITY_NAME_BABYLON_STK, 12.0, BUILDING_PALGUM, 36.0, 80, 0.0
13, LOC_CITY_NAME_ESHNUNNA, 5.7, UNIT_GALLEY, 36.1, 65, 0.0
13, LOC_CITY_NAME_STIRLING, 19.0, BUILDING_GRANARY, 19.0, 65, 0.0
13, LOC_CITY_NAME_ROXBURGH, 5.7, BUILDING_MONUMENT, 64.8, 60, 4.8
13, LOC_CITY_NAME_CANBERRA, 8.0, UNIT_SCOUT, 34.0, 30, 4.0
13, LOC_CITY_NAME_PERTH, 5.7, BUILDING_MONUMENT, 39.9, 60, 0.0
13, LOC_CITY_NAME_PATNA, 15.0, UNIT_BUILDER, 15.0, 58, 0.0
13, LOC_CITY_NAME_DELHI, 5.7, BUILDING_MONUMENT, 39.9, 60, 0.0
13, LOC_CITY_NAME_MADURAI, 19.0, BUILDING_MONUMENT, 19.0, 60, 0.0
13, LOC_CITY_NAME_PELLA, 16.0, UNIT_WARRIOR, 51.0, 40, 11.0
13, LOC_CITY_NAME_DION, 5.7, BUILDING_MONUMENT, 17.1, 60, 0.0
13, LOC_CITY_NAME_SAMARKAND, 2.0, BUILDING_MONUMENT, 3.5, 60, 0.0
13, LOC_CITY_NAME_AUCKLAND, 4.5, UNIT_BUILDER, 49.5, 50, 0.0
13, LOC_CITY_NAME_MUSCAT, 2.0, BUILDING_GRANARY, 2.0, 65, 0.0
13, LOC_CITY_NAME_GENEVA, 4.5, UNIT_BUILDER, 9.0, 50, 0.0
13, LOC_CITY_NAME_JOHANNESBURG, 2.5, BUILDING_MONUMENT, 9.0, 60, 0.0
13, LOC_CITY_NAME_LISBON, 2.0, BUILDING_MONUMENT, 6.0, 60, 0.0
13, LOC_CITY_NAME_SINGAPORE, 6.0, UNIT_BUILDER, 55.5, 50, 1.5
13, LOC_CITY_NAME_BOLOGNA, 2.5, BUILDING_MONUMENT, 9.0, 60, 0.0
13, LOC_CITY_NAME_KUMASI, 2.5, BUILDING_MONUMENT, 12.5, 60, 0.0
13, LOC_CITY_NAME_BRUSSELS, 2.5, BUILDING_MONUMENT, 30.0, 60, 0.0
13, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_MONUMENT, 40.0, 60, 0.0
13, LOC_CITY_NAME_MOHENJO_DARO, 9.0, UNIT_WARRIOR, 45.0, 40, 0.0
13, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_WARRIOR, 45.0, 40, 0.0
13, LOC_CITY_NAME_HATTUSA, 2.5, BUILDING_MONUMENT, 26.0, 60, 0.0
13, LOC_CITY_NAME_HUNZA, 3.5, BUILDING_MONUMENT, 42.0, 60, 0.0
14, LOC_CITY_NAME_LISBON_STK, 9.0, UNIT_BUILDER, 27.0, 50, 0.0
14, LOC_CITY_NAME_ADUATUCA, 10.0, BUILDING_GRANARY, 46.0, 65, 0.0
14, LOC_CITY_NAME_RATUMACOS, 7.6, BUILDING_MONUMENT, 53.2, 60, 0.0
14, LOC_CITY_NAME_BIBRAX, 7.6, BUILDING_MONUMENT, 49.4, 60, 0.0
14, LOC_CITY_NAME_MBANZA_KONGO, 12.0, BUILDING_OLD_GOD_OBELISK, 51.0, 60, 0.0
14, LOC_CITY_NAME_MBAMBA, 5.7, BUILDING_OLD_GOD_OBELISK, 22.8, 60, 0.0
14, LOC_CITY_NAME_TENOCHTITLAN, 21.0, UNIT_AZTEC_EAGLE_WARRIOR, 71.0, 65, 0.0
14, LOC_CITY_NAME_TEAYO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 46.5, 65, 0.0
14, LOC_CITY_NAME_MALINALCO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 35.1, 65, 0.0
14, LOC_CITY_NAME_ROME, 14.0, UNIT_WARRIOR, 49.0, 40, 9.0
14, LOC_CITY_NAME_OSTIA, 6.0, UNIT_BUILDER, 12.5, 58, 0.0
14, LOC_CITY_NAME_RAVENNA, 4.0, UNIT_SCOUT, 14.0, 30, 0.0
14, LOC_CITY_NAME_BABYLON_STK, 12.0, BUILDING_PALGUM, 48.0, 80, 0.0
14, LOC_CITY_NAME_ESHNUNNA, 7.6, UNIT_GALLEY, 43.7, 65, 0.0
14, LOC_CITY_NAME_DUR_KURIGALZU, 7.6, UNIT_GALLEY, 7.6, 65, 0.0
14, LOC_CITY_NAME_STIRLING, 16.0, BUILDING_GRANARY, 35.0, 65, 0.0
14, LOC_CITY_NAME_ROXBURGH, 10.5, BUILDING_GRANARY, 10.5, 65, 0.0
14, LOC_CITY_NAME_CANBERRA, 14.0, UNIT_SCOUT, 14.0, 30, 0.0
14, LOC_CITY_NAME_PERTH, 5.7, BUILDING_MONUMENT, 45.6, 60, 0.0
14, LOC_CITY_NAME_PATNA, 12.0, UNIT_SCOUT, 22.0, 30, 0.0
14, LOC_CITY_NAME_DELHI, 5.7, BUILDING_MONUMENT, 45.6, 60, 0.0
14, LOC_CITY_NAME_MADURAI, 9.5, BUILDING_MONUMENT, 28.5, 60, 0.0
14, LOC_CITY_NAME_PELLA, 27.0, BUILDING_GRANARY, 27.0, 65, 0.0
14, LOC_CITY_NAME_DION, 5.7, BUILDING_MONUMENT, 22.8, 60, 0.0
14, LOC_CITY_NAME_SAMARKAND, 2.0, BUILDING_MONUMENT, 5.5, 60, 0.0
14, LOC_CITY_NAME_AUCKLAND, 4.5, UNIT_BUILDER, 54.0, 50, 1.0
14, LOC_CITY_NAME_MUSCAT, 2.0, BUILDING_GRANARY, 4.0, 65, 0.0
14, LOC_CITY_NAME_GENEVA, 4.5, UNIT_BUILDER, 13.5, 50, 0.0
14, LOC_CITY_NAME_JOHANNESBURG, 2.5, BUILDING_MONUMENT, 11.5, 60, 0.0
14, LOC_CITY_NAME_LISBON, 2.0, BUILDING_MONUMENT, 8.0, 60, 0.0
14, LOC_CITY_NAME_SINGAPORE, 3.5, BUILDING_MONUMENT, 5.0, 60, 0.0
14, LOC_CITY_NAME_BOLOGNA, 3.0, BUILDING_MONUMENT, 12.0, 60, 0.0
14, LOC_CITY_NAME_KUMASI, 2.5, BUILDING_MONUMENT, 15.0, 60, 0.0
14, LOC_CITY_NAME_BRUSSELS, 2.5, BUILDING_MONUMENT, 32.5, 60, 0.0
14, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_MONUMENT, 44.0, 60, 0.0
14, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_MONUMENT, 6.0, 60, 0.0
14, LOC_CITY_NAME_HATTUSA, 2.5, BUILDING_MONUMENT, 28.5, 60, 0.0
14, LOC_CITY_NAME_HUNZA, 3.5, BUILDING_MONUMENT, 45.5, 60, 0.0
15, LOC_CITY_NAME_LISBON_STK, 9.0, UNIT_BUILDER, 36.0, 50, 0.0
15, LOC_CITY_NAME_ADUATUCA, 10.0, BUILDING_GRANARY, 56.0, 65, 0.0
15, LOC_CITY_NAME_RATUMACOS, 7.6, BUILDING_MONUMENT, 60.8, 60, 0.8
15, LOC_CITY_NAME_BIBRAX, 7.6, BUILDING_MONUMENT, 57.0, 60, 0.0
15, LOC_CITY_NAME_MBANZA_KONGO, 10.0, BUILDING_OLD_GOD_OBELISK, 61.0, 60, 1.0
15, LOC_CITY_NAME_MBAMBA, 5.7, BUILDING_OLD_GOD_OBELISK, 28.5, 60, 0.0
15, LOC_CITY_NAME_TENOCHTITLAN, 14.0, UNIT_SETTLER, 14.0, 140, 0.0
15, LOC_CITY_NAME_TEAYO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 55.1, 65, 0.0
15, LOC_CITY_NAME_MALINALCO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 43.7, 65, 0.0
15, LOC_CITY_NAME_ROME, 23.0, UNIT_TRADER, 23.0, 44, 0.0
15, LOC_CITY_NAME_OSTIA, 6.0, UNIT_BUILDER, 18.5, 58, 0.0
15, LOC_CITY_NAME_RAVENNA, 4.0, UNIT_SCOUT, 18.0, 30, 0.0
15, LOC_CITY_NAME_BABYLON_STK, 12.0, BUILDING_PALGUM, 60.0, 80, 0.0
15, LOC_CITY_NAME_ESHNUNNA, 7.6, UNIT_GALLEY, 51.3, 65, 0.0
15, LOC_CITY_NAME_STIRLING, 16.0, BUILDING_GRANARY, 51.0, 65, 0.0
15, LOC_CITY_NAME_ROXBURGH, 5.7, BUILDING_GRANARY, 16.2, 65, 0.0
15, LOC_CITY_NAME_CANBERRA, 10.0, UNIT_SCOUT, 24.0, 30, 0.0
15, LOC_CITY_NAME_PERTH, 5.7, BUILDING_MONUMENT, 51.3, 60, 0.0
15, LOC_CITY_NAME_PATNA, 12.0, UNIT_SCOUT, 34.0, 30, 4.0
15, LOC_CITY_NAME_DELHI, 5.7, BUILDING_MONUMENT, 51.3, 60, 0.0
15, LOC_CITY_NAME_MADURAI, 9.5, BUILDING_MONUMENT, 38.0, 60, 0.0
15, LOC_CITY_NAME_PELLA, 16.0, BUILDING_GRANARY, 43.0, 65, 0.0
15, LOC_CITY_NAME_DION, 5.7, BUILDING_MONUMENT, 28.5, 60, 0.0
15, LOC_CITY_NAME_SAMARKAND, 2.5, BUILDING_MONUMENT, 8.0, 60, 0.0
15, LOC_CITY_NAME_AUCKLAND, 7.5, UNIT_WARRIOR, 7.5, 40, 0.0
15, LOC_CITY_NAME_MUSCAT, 2.5, BUILDING_GRANARY, 6.5, 65, 0.0
15, LOC_CITY_NAME_GENEVA, 4.5, UNIT_BUILDER, 18.0, 50, 0.0
15, LOC_CITY_NAME_JOHANNESBURG, 2.5, BUILDING_MONUMENT, 14.0, 60, 0.0
15, LOC_CITY_NAME_LISBON, 2.0, BUILDING_MONUMENT, 10.0, 60, 0.0
15, LOC_CITY_NAME_SINGAPORE, 1.5, BUILDING_MONUMENT, 6.5, 60, 0.0
15, LOC_CITY_NAME_BOLOGNA, 2.5, BUILDING_MONUMENT, 14.5, 60, 0.0
15, LOC_CITY_NAME_KUMASI, 2.5, BUILDING_MONUMENT, 17.5, 60, 0.0
15, LOC_CITY_NAME_BRUSSELS, 2.5, BUILDING_MONUMENT, 35.0, 60, 0.0
15, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_MONUMENT, 48.0, 60, 0.0
15, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_MONUMENT, 9.0, 60, 0.0
15, LOC_CITY_NAME_HATTUSA, 2.5, BUILDING_MONUMENT, 31.0, 60, 0.0
15, LOC_CITY_NAME_HUNZA, 3.5, BUILDING_MONUMENT, 49.0, 60, 0.0
16, LOC_CITY_NAME_LISBON_STK, 9.0, UNIT_BUILDER, 45.0, 50, 0.0
16, LOC_CITY_NAME_ADUATUCA, 12.0, BUILDING_GRANARY, 68.0, 65, 3.0
16, LOC_CITY_NAME_RATUMACOS, 8.4, UNIT_BUILDER, 8.4, 58, 0.0
16, LOC_CITY_NAME_BIBRAX, 7.6, BUILDING_MONUMENT, 64.6, 60, 4.6
16, LOC_CITY_NAME_MBANZA_KONGO, 13.0, UNIT_SCOUT, 21.0, 30, 0.0
16, LOC_CITY_NAME_MBAMBA, 7.6, BUILDING_OLD_GOD_OBELISK, 36.1, 60, 0.0
16, LOC_CITY_NAME_KWANGO, 5.7, BUILDING_OLD_GOD_OBELISK, 5.7, 60, 0.0
16, LOC_CITY_NAME_TENOCHTITLAN, 14.0, UNIT_SETTLER, 28.0, 140, 0.0
16, LOC_CITY_NAME_TEAYO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 63.6, 65, 0.0
16, LOC_CITY_NAME_MALINALCO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 52.2, 65, 0.0
16, LOC_CITY_NAME_ROME, 14.0, UNIT_TRADER, 37.0, 44, 0.0
16, LOC_CITY_NAME_OSTIA, 6.0, UNIT_BUILDER, 24.5, 58, 0.0
16, LOC_CITY_NAME_RAVENNA, 6.0, UNIT_SCOUT, 24.0, 30, 0.0
16, LOC_CITY_NAME_BABYLON_STK, 12.0, BUILDING_PALGUM, 72.0, 80, 0.0
16, LOC_CITY_NAME_ESHNUNNA, 7.6, UNIT_GALLEY, 58.9, 65, 0.0
16, LOC_CITY_NAME_DUR_KURIGALZU, 15.2, UNIT_GALLEY, 22.8, 65, 0.0
16, LOC_CITY_NAME_STIRLING, 16.0, BUILDING_GRANARY, 67.0, 65, 2.0
16, LOC_CITY_NAME_ROXBURGH, 5.7, BUILDING_GRANARY, 21.9, 65, 0.0
16, LOC_CITY_NAME_CANBERRA, 10.0, UNIT_SCOUT, 34.0, 30, 4.0
16, LOC_CITY_NAME_PERTH, 5.7, BUILDING_MONUMENT, 57.0, 60, 0.0
16, LOC_CITY_NAME_ADELAIDE, 3.8, BUILDING_MONUMENT, 3.8, 60, 0.0
16, LOC_CITY_NAME_PATNA, 16.0, UNIT_BUILDER, 31.0, 58, 0.0
16, LOC_CITY_NAME_DELHI, 5.7, BUILDING_MONUMENT, 57.0, 60, 0.0
16, LOC_CITY_NAME_MADURAI, 9.5, BUILDING_MONUMENT, 47.5, 60, 0.0
16, LOC_CITY_NAME_PELLA, 16.0, BUILDING_GRANARY, 59.0, 65, 0.0
16, LOC_CITY_NAME_DION, 5.7, BUILDING_MONUMENT, 34.2, 60, 0.0
16, LOC_CITY_NAME_SAMARKAND, 2.5, BUILDING_MONUMENT, 10.5, 60, 0.0
16, LOC_CITY_NAME_AUCKLAND, 4.5, UNIT_WARRIOR, 12.0, 40, 0.0
16, LOC_CITY_NAME_MUSCAT, 2.5, BUILDING_GRANARY, 9.0, 65, 0.0
16, LOC_CITY_NAME_GENEVA, 4.5, UNIT_BUILDER, 22.5, 50, 0.0
16, LOC_CITY_NAME_JOHANNESBURG, 2.5, BUILDING_MONUMENT, 16.5, 60, 0.0
16, LOC_CITY_NAME_LISBON, 2.0, BUILDING_MONUMENT, 12.0, 60, 0.0
16, LOC_CITY_NAME_SINGAPORE, 1.5, BUILDING_MONUMENT, 8.0, 60, 0.0
16, LOC_CITY_NAME_BOLOGNA, 2.5, BUILDING_MONUMENT, 17.0, 60, 0.0
16, LOC_CITY_NAME_KUMASI, 2.5, BUILDING_MONUMENT, 20.0, 60, 0.0
16, LOC_CITY_NAME_BRUSSELS, 2.5, BUILDING_MONUMENT, 37.5, 60, 0.0
16, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_MONUMENT, 52.0, 60, 0.0
16, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_MONUMENT, 12.0, 60, 0.0
16, LOC_CITY_NAME_HATTUSA, 2.5, BUILDING_MONUMENT, 33.5, 60, 0.0
16, LOC_CITY_NAME_HUNZA, 3.5, BUILDING_MONUMENT, 52.5, 60, 0.0
17, LOC_CITY_NAME_LISBON_STK, 9.0, UNIT_BUILDER, 54.0, 50, 4.0
17, LOC_CITY_NAME_ADUATUCA, 15.0, UNIT_BUILDER, 15.0, 58, 0.0
17, LOC_CITY_NAME_RATUMACOS, 7.6, BUILDING_GRANARY, 7.6, 65, 0.0
17, LOC_CITY_NAME_BIBRAX, 12.2, BUILDING_GRANARY, 12.2, 65, 0.0
17, LOC_CITY_NAME_MBANZA_KONGO, 12.0, UNIT_SCOUT, 33.0, 30, 3.0
17, LOC_CITY_NAME_MBAMBA, 7.6, BUILDING_OLD_GOD_OBELISK, 43.7, 60, 0.0
17, LOC_CITY_NAME_KWANGO, 5.7, BUILDING_OLD_GOD_OBELISK, 11.4, 60, 0.0
17, LOC_CITY_NAME_TENOCHTITLAN, 14.0, UNIT_SETTLER, 42.0, 140, 0.0
17, LOC_CITY_NAME_TEAYO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 72.2, 65, 4.3
17, LOC_CITY_NAME_MALINALCO, 8.5, UNIT_AZTEC_EAGLE_WARRIOR, 60.8, 65, 0.0
17, LOC_CITY_NAME_ROME, 16.0, UNIT_TRADER, 53.0, 44, 9.0
17, LOC_CITY_NAME_OSTIA, 6.0, UNIT_BUILDER, 30.5, 58, 0.0
17, LOC_CITY_NAME_RAVENNA, 6.0, UNIT_SCOUT, 30.0, 30, 0.0
17, LOC_CITY_NAME_BABYLON_STK, 12.0, BUILDING_PALGUM, 84.0, 80, 4.0
17, LOC_CITY_NAME_ESHNUNNA, 7.6, UNIT_GALLEY, 66.5, 65, 1.5
17, LOC_CITY_NAME_DUR_KURIGALZU, 7.6, UNIT_GALLEY, 30.4, 65, 0.0
