Game Turn, Range, Value, Seed, Type, Location
1, 100, 85, 2934613720, sync, Random Diplomatic Value
1, 100, 99, 3687778865, sync, Random Diplomatic Value
1, 100, 11, 4280841494, sync, Random Diplomatic Value
1, 100, 58, 485146263, sync, Random Diplomatic Value
1, 100, 93, 2513393796, sync, Random Diplomatic Value
1, 100, 4, 4032370797, sync, Random Diplomatic Value
1, 100, 6, 212782242, sync, Random Diplomatic Value
1, 100, 44, 269659443, sync, Random Diplomatic Value
1, 100, 90, 1898674416, sync, Random Diplomatic Value
1, 100, 80, 3892039273, sync, Random Diplomatic Value
1, 100, 64, 3444642030, sync, Random Diplomatic Value
1, 100, 87, 2764106127, sync, Random Diplomatic Value
1, 100, 61, 3773248540, sync, Random Diplomatic Value
1, 100, 35, 2650400805, sync, Random Diplomatic Value
1, 100, 90, 1505840634, sync, Random Diplomatic Value
1, 100, 72, 3865874347, sync, Random Diplomatic Value
1, 100, 14, 3108075016, sync, Random Diplomatic Value
1, 100, 94, 621142433, sync, Random Diplomatic Value
1, 100, 33, 4056305606, sync, Random Diplomatic Value
1, 100, 81, 1457683335, sync, Random Diplomatic Value
1, 100, 18, 3514559156, sync, Random Diplomatic Value
1, 100, 22, 780007133, sync, Random Diplomatic Value
1, 100, 36, 952607314, sync, Random Diplomatic Value
1, 100, 6, 1575045411, sync, Random Diplomatic Value
1, 100, 66, 289865248, sync, Random Diplomatic Value
1, 100, 68, 2842174425, sync, Random Diplomatic Value
1, 100, 8, 2937688478, sync, Random Diplomatic Value
1, 100, 90, 376788095, sync, Random Diplomatic Value
1, 100, 33, 3907902540, sync, Random Diplomatic Value
1, 100, 45, 1429087381, sync, Random Diplomatic Value
1, 100, 58, 1946757546, sync, Random Diplomatic Value
1, 100, 12, 2517940635, sync, Random Diplomatic Value
1, 100, 76, 541225272, sync, Random Diplomatic Value
1, 100, 11, 3290002705, sync, Random Diplomatic Value
1, 100, 53, 480786038, sync, Random Diplomatic Value
1, 100, 65, 2306561143, sync, Random Diplomatic Value
1, 100, 3, 2823383268, sync, Random Diplomatic Value
1, 100, 16, 160387405, sync, Random Diplomatic Value
1, 100, 76, 727270402, sync, Random Diplomatic Value
1, 100, 85, 3276194067, sync, Random Diplomatic Value
1, 100, 6, 3685101392, sync, Random Diplomatic Value
1, 100, 45, 269268297, sync, Random Diplomatic Value
1, 100, 9, 1947967054, sync, Random Diplomatic Value
1, 100, 35, 408050543, sync, Random Diplomatic Value
1, 100, 32, 1506209916, sync, Random Diplomatic Value
1, 100, 47, 1390566661, sync, Random Diplomatic Value
1, 100, 64, 2039959898, sync, Random Diplomatic Value
1, 100, 40, 2782085003, sync, Random Diplomatic Value
1, 100, 46, 1758500968, sync, Random Diplomatic Value
1, 100, 55, 2008073345, sync, Random Diplomatic Value
1, 100, 36, 2397645094, sync, Random Diplomatic Value
1, 100, 54, 1563707751, sync, Random Diplomatic Value
1, 100, 1, 2320159508, sync, Random Diplomatic Value
1, 100, 28, 61089725, sync, Random Diplomatic Value
1, 100, 44, 1244574130, sync, Random Diplomatic Value
1, 100, 68, 1907496195, sync, Random Diplomatic Value
1, 100, 15, 2928413824, sync, Random Diplomatic Value
1, 100, 57, 678462137, sync, Random Diplomatic Value
1, 100, 1, 2480027390, sync, Random Diplomatic Value
1, 100, 19, 62324319, sync, Random Diplomatic Value
1, 100, 39, 853897388, sync, Random Diplomatic Value
1, 100, 36, 1695388021, sync, Random Diplomatic Value
1, 100, 14, 1586939146, sync, Random Diplomatic Value
1, 100, 58, 636952955, sync, Random Diplomatic Value
1, 100, 46, 2525948824, sync, Random Diplomatic Value
1, 100, 82, 1983041521, sync, Random Diplomatic Value
1, 100, 9, 3563333590, sync, Random Diplomatic Value
1, 100, 57, 407657047, sync, Random Diplomatic Value
1, 100, 82, 2454923588, sync, Random Diplomatic Value
1, 100, 51, 3532880429, sync, Random Diplomatic Value
1, 100, 32, 2211638114, sync, Random Diplomatic Value
1, 100, 99, 1414677747, sync, Random Diplomatic Value
1, 100, 68, 4277900720, sync, Random Diplomatic Value
1, 100, 85, 2933558313, sync, Random Diplomatic Value
1, 100, 78, 3665320878, sync, Random Diplomatic Value
1, 100, 71, 3351395663, sync, Random Diplomatic Value
1, 100, 27, 3061603548, sync, Random Diplomatic Value
1, 100, 96, 1164362213, sync, Random Diplomatic Value
1, 100, 34, 4159866042, sync, Random Diplomatic Value
1, 100, 35, 1485791083, sync, Random Diplomatic Value
1, 100, 86, 1541434056, sync, Random Diplomatic Value
1, 100, 64, 3720779617, sync, Random Diplomatic Value
1, 100, 55, 2780050054, sync, Random Diplomatic Value
1, 100, 71, 2395113287, sync, Random Diplomatic Value
1, 100, 81, 3052759924, sync, Random Diplomatic Value
1, 100, 99, 3488893085, sync, Random Diplomatic Value
1, 100, 0, 4287688978, sync, Random Diplomatic Value
1, 100, 3, 1462499, sync, Random Diplomatic Value
1, 100, 49, 146262752, sync, Random Diplomatic Value
1, 100, 9, 2136068505, sync, Random Diplomatic Value
1, 100, 84, 420023390, sync, Random Diplomatic Value
1, 100, 59, 3646101567, sync, Random Diplomatic Value
1, 100, 3, 2575217932, sync, Random Diplomatic Value
1, 100, 66, 157609557, sync, Random Diplomatic Value
1, 100, 63, 2874511466, sync, Random Diplomatic Value
1, 100, 28, 2708142427, sync, Random Diplomatic Value
1, 100, 14, 1239946744, sync, Random Diplomatic Value
1, 100, 59, 609426129, sync, Random Diplomatic Value
1, 100, 7, 2553563446, sync, Random Diplomatic Value
1, 100, 95, 307613751, sync, Random Diplomatic Value
1, 100, 41, 4119108004, sync, Random Diplomatic Value
1, 100, 80, 1763545869, sync, Random Diplomatic Value
1, 100, 63, 3446915778, sync, Random Diplomatic Value
1, 100, 99, 2746038483, sync, Random Diplomatic Value
1, 100, 2, 4265847824, sync, Random Diplomatic Value
1, 100, 83, 94196489, sync, Random Diplomatic Value
1, 100, 13, 3577694478, sync, Random Diplomatic Value
1, 100, 20, 587763503, sync, Random Diplomatic Value
1, 100, 57, 866089276, sync, Random Diplomatic Value
1, 100, 12, 2453608133, sync, Random Diplomatic Value
1, 100, 46, 522905626, sync, Random Diplomatic Value
1, 100, 0, 1981345611, sync, Random Diplomatic Value
1, 100, 52, 8973608, sync, Random Diplomatic Value
1, 100, 80, 2273270337, sync, Random Diplomatic Value
1, 100, 38, 3456068582, sync, Random Diplomatic Value
1, 100, 54, 1652897063, sync, Random Diplomatic Value
1, 100, 55, 2350101460, sync, Random Diplomatic Value
1, 100, 58, 2401655165, sync, Random Diplomatic Value
1, 100, 96, 2521194610, sync, Random Diplomatic Value
1, 100, 22, 4152753347, sync, Random Diplomatic Value
1, 100, 67, 954349888, sync, Random Diplomatic Value
1, 100, 97, 2906919033, sync, Random Diplomatic Value
1, 100, 95, 4187361726, sync, Random Diplomatic Value
1, 100, 68, 4114719263, sync, Random Diplomatic Value
1, 100, 98, 2941364588, sync, Random Diplomatic Value
1, 100, 91, 4243340085, sync, Random Diplomatic Value
1, 100, 30, 3936193482, sync, Random Diplomatic Value
1, 100, 36, 1307066683, sync, Random Diplomatic Value
1, 100, 48, 1583738968, sync, Random Diplomatic Value
1, 100, 64, 2092062129, sync, Random Diplomatic Value
1, 100, 61, 2784008854, sync, Random Diplomatic Value
1, 100, 12, 2626663959, sync, Random Diplomatic Value
1, 100, 15, 527809028, sync, Random Diplomatic Value
1, 100, 29, 652581869, sync, Random Diplomatic Value
1, 100, 17, 1267976738, sync, Random Diplomatic Value
1, 100, 40, 768580787, sync, Random Diplomatic Value
1, 100, 31, 1754690160, sync, Random Diplomatic Value
1, 100, 52, 1368197609, sync, Random Diplomatic Value
1, 100, 96, 2236114542, sync, Random Diplomatic Value
1, 100, 22, 4129116431, sync, Random Diplomatic Value
1, 100, 7, 969426332, sync, Random Diplomatic Value
1, 100, 27, 304307109, sync, Random Diplomatic Value
1, 100, 56, 1167620986, sync, Random Diplomatic Value
1, 100, 69, 2447896363, sync, Random Diplomatic Value
1, 100, 12, 2967609224, sync, Random Diplomatic Value
1, 100, 42, 554896673, sync, Random Diplomatic Value
1, 100, 16, 1805833542, sync, Random Diplomatic Value
1, 100, 93, 729043719, sync, Random Diplomatic Value
1, 100, 47, 4030573620, sync, Random Diplomatic Value
1, 100, 84, 2029148765, sync, Random Diplomatic Value
1, 100, 88, 3618045906, sync, Random Diplomatic Value
1, 100, 76, 3799586979, sync, Random Diplomatic Value
1, 100, 67, 3290650528, sync, Random Diplomatic Value
1, 100, 23, 2910797657, sync, Random Diplomatic Value
1, 100, 6, 1011959582, sync, Random Diplomatic Value
1, 100, 19, 293247999, sync, Random Diplomatic Value
1, 100, 71, 855002572, sync, Random Diplomatic Value
1, 100, 72, 3059447829, sync, Random Diplomatic Value
1, 100, 55, 3100030762, sync, Random Diplomatic Value
1, 100, 89, 2363947291, sync, Random Diplomatic Value
1, 100, 66, 3827333816, sync, Random Diplomatic Value
1, 100, 2, 2844295313, sync, Random Diplomatic Value
1, 100, 71, 124853238, sync, Random Diplomatic Value
1, 100, 3, 3086093303, sync, Random Diplomatic Value
1, 100, 63, 163482212, sync, Random Diplomatic Value
1, 100, 80, 2711852237, sync, Random Diplomatic Value
1, 100, 4, 3448439170, sync, Random Diplomatic Value
1, 100, 22, 187789459, sync, Random Diplomatic Value
1, 100, 79, 957081808, sync, Random Diplomatic Value
1, 100, 34, 3420565705, sync, Random Diplomatic Value
1, 100, 41, 1466676174, sync, Random Diplomatic Value
1, 100, 36, 1761116911, sync, Random Diplomatic Value
1, 100, 35, 1569636860, sync, Random Diplomatic Value
1, 100, 80, 1506513029, sync, Random Diplomatic Value
1, 100, 35, 3448979162, sync, Random Diplomatic Value
1, 100, 69, 1534353163, sync, Random Diplomatic Value
1, 100, 82, 3003384296, sync, Random Diplomatic Value
1, 100, 68, 3535384577, sync, Random Diplomatic Value
1, 100, 9, 2926997158, sync, Random Diplomatic Value
1, 100, 44, 411558119, sync, Random Diplomatic Value
1, 100, 0, 1913345172, sync, Random Diplomatic Value
1, 100, 9, 17845053, sync, Random Diplomatic Value
1, 100, 90, 420138802, sync, Random Diplomatic Value
1, 100, 60, 3882329219, sync, Random Diplomatic Value
1, 100, 46, 2610112000, sync, Random Diplomatic Value
1, 100, 20, 2000379449, sync, Random Diplomatic Value
1, 100, 26, 873639038, sync, Random Diplomatic Value
1, 100, 5, 1140196831, sync, Random Diplomatic Value
1, 100, 40, 251961900, sync, Random Diplomatic Value
1, 100, 74, 1751819509, sync, Random Diplomatic Value
1, 100, 85, 3190362762, sync, Random Diplomatic Value
1, 100, 84, 3688833275, sync, Random Diplomatic Value
1, 100, 31, 3610227992, sync, Random Diplomatic Value
1, 100, 57, 1359846257, sync, Random Diplomatic Value
1, 100, 25, 2458766678, sync, Random Diplomatic Value
1, 100, 35, 1098174935, sync, Random Diplomatic Value
1, 100, 66, 1509362372, sync, Random Diplomatic Value
1, 100, 68, 2869919149, sync, Random Diplomatic Value
1, 100, 93, 2930862306, sync, Random Diplomatic Value
1, 100, 83, 4031427699, sync, Random Diplomatic Value
1, 100, 66, 3602648880, sync, Random Diplomatic Value
1, 100, 1, 2849195945, sync, Random Diplomatic Value
1, 100, 99, 75575598, sync, Random Diplomatic Value
1, 100, 37, 4287767759, sync, Random Diplomatic Value
1, 100, 72, 1602940508, sync, Random Diplomatic Value
1, 100, 14, 3119494501, sync, Random Diplomatic Value
1, 100, 61, 628306490, sync, Random Diplomatic Value
1, 100, 22, 2654355179, sync, Random Diplomatic Value
1, 100, 25, 956732488, sync, Random Diplomatic Value
1, 100, 57, 1084965601, sync, Random Diplomatic Value
1, 100, 20, 2454861830, sync, Random Diplomatic Value
1, 100, 30, 884465351, sync, Random Diplomatic Value
1, 100, 84, 1293200628, sync, Random Diplomatic Value
1, 100, 23, 3610782749, sync, Random Diplomatic Value
1, 100, 78, 1003081362, sync, Random Diplomatic Value
1, 100, 11, 3368656995, sync, Random Diplomatic Value
1, 100, 99, 474588256, sync, Random Diplomatic Value
1, 100, 49, 4256197913, sync, Random Diplomatic Value
1, 100, 99, 2142388702, sync, Random Diplomatic Value
1, 100, 35, 4272676799, sync, Random Diplomatic Value
1, 100, 0, 1511302796, sync, Random Diplomatic Value
1, 100, 68, 30523861, sync, Random Diplomatic Value
1, 100, 82, 2937888234, sync, Random Diplomatic Value
1, 100, 12, 3561535707, sync, Random Diplomatic Value
1, 100, 58, 531341176, sync, Random Diplomatic Value
1, 100, 91, 2507777617, sync, Random Diplomatic Value
1, 100, 94, 3911102134, sync, Random Diplomatic Value
1, 100, 38, 4061136823, sync, Random Diplomatic Value
1, 100, 31, 1639398180, sync, Random Diplomatic Value
1, 100, 83, 1356945037, sync, Random Diplomatic Value
1, 100, 17, 3596550210, sync, Random Diplomatic Value
1, 100, 8, 764635219, sync, Random Diplomatic Value
1, 100, 11, 348054928, sync, Random Diplomatic Value
1, 100, 56, 479841929, sync, Random Diplomatic Value
1, 100, 60, 2439044750, sync, Random Diplomatic Value
1, 100, 17, 2581739183, sync, Random Diplomatic Value
1, 100, 24, 743754428, sync, Random Diplomatic Value
1, 100, 77, 1061669445, sync, Random Diplomatic Value
1, 100, 25, 3348125082, sync, Random Diplomatic Value
1, 100, 37, 1101369035, sync, Random Diplomatic Value
1, 100, 54, 1627510440, sync, Random Diplomatic Value
1, 100, 87, 2334115265, sync, Random Diplomatic Value
1, 100, 40, 3742249318, sync, Random Diplomatic Value
1, 100, 40, 1727810727, sync, Random Diplomatic Value
1, 100, 90, 1760671060, sync, Random Diplomatic Value
1, 100, 67, 3877764349, sync, Random Diplomatic Value
1, 100, 89, 2906390002, sync, Random Diplomatic Value
1, 100, 6, 3843492931, sync, Random Diplomatic Value
1, 100, 18, 257872576, sync, Random Diplomatic Value
1, 100, 3, 806775801, sync, Random Diplomatic Value
1, 100, 6, 168298302, sync, Random Diplomatic Value
1, 100, 33, 261368223, sync, Random Diplomatic Value
1, 100, 17, 1455315692, sync, Random Diplomatic Value
1, 100, 29, 759746229, sync, Random Diplomatic Value
1, 100, 17, 1274632522, sync, Random Diplomatic Value
1, 100, 56, 731627707, sync, Random Diplomatic Value
1, 100, 8, 2443983320, sync, Random Diplomatic Value
1, 100, 47, 352624945, sync, Random Diplomatic Value
1, 100, 37, 2029764630, sync, Random Diplomatic Value
1, 100, 11, 1589357975, sync, Random Diplomatic Value
1, 100, 86, 513219460, sync, Random Diplomatic Value
1, 100, 71, 3704692589, sync, Random Diplomatic Value
1, 100, 68, 3085682594, sync, Random Diplomatic Value
1, 100, 19, 2944633907, sync, Random Diplomatic Value
1, 100, 31, 841772016, sync, Random Diplomatic Value
1, 100, 30, 1366115689, sync, Random Diplomatic Value
1, 100, 45, 1323482094, sync, Random Diplomatic Value
1, 100, 86, 1944107151, sync, Random Diplomatic Value
1, 100, 69, 3699660572, sync, Random Diplomatic Value
1, 100, 22, 2995506981, sync, Random Diplomatic Value
1, 100, 28, 977447162, sync, Random Diplomatic Value
1, 100, 20, 1228557995, sync, Random Diplomatic Value
1, 100, 30, 890095880, sync, Random Diplomatic Value
1, 100, 15, 1313814689, sync, Random Diplomatic Value
1, 100, 44, 679631558, sync, Random Diplomatic Value
1, 100, 34, 1917659783, sync, Random Diplomatic Value
1, 100, 34, 1497001396, sync, Random Diplomatic Value
1, 100, 40, 1485159901, sync, Random Diplomatic Value
1, 100, 21, 1723424082, sync, Random Diplomatic Value
1, 100, 66, 919070755, sync, Random Diplomatic Value
1, 100, 97, 2850730272, sync, Random Diplomatic Value
1, 100, 3, 4188363481, sync, Random Diplomatic Value
1, 100, 62, 166460574, sync, Random Diplomatic Value
1, 100, 45, 2695291775, sync, Random Diplomatic Value
1, 100, 31, 1939455820, sync, Random Diplomatic Value
1, 100, 37, 1367853973, sync, Random Diplomatic Value
1, 100, 70, 1628914858, sync, Random Diplomatic Value
1, 100, 92, 3008379035, sync, Random Diplomatic Value
1, 100, 91, 3981018168, sync, Random Diplomatic Value
1, 100, 48, 3924200465, sync, Random Diplomatic Value
1, 100, 97, 2080178550, sync, Random Diplomatic Value
1, 100, 22, 4168074103, sync, Random Diplomatic Value
1, 100, 83, 976137188, sync, Random Diplomatic Value
1, 100, 32, 3566655565, sync, Random Diplomatic Value
1, 100, 99, 1387249410, sync, Random Diplomatic Value
1, 100, 85, 4271054867, sync, Random Diplomatic Value
1, 100, 44, 3659309648, sync, Random Diplomatic Value
1, 100, 85, 1904585801, sync, Random Diplomatic Value
1, 100, 14, 3655256398, sync, Random Diplomatic Value
1, 100, 70, 629516911, sync, Random Diplomatic Value
1, 100, 59, 3031536508, sync, Random Diplomatic Value
1, 100, 6, 2557723653, sync, Random Diplomatic Value
1, 100, 82, 266480730, sync, Random Diplomatic Value
1, 100, 66, 3563880075, sync, Random Diplomatic Value
1, 100, 63, 2873256808, sync, Random Diplomatic Value
1, 100, 80, 2725354369, sync, Random Diplomatic Value
1, 100, 95, 3464934438, sync, Random Diplomatic Value
1, 100, 36, 4121065575, sync, Random Diplomatic Value
1, 100, 55, 1569117716, sync, Random Diplomatic Value
1, 100, 92, 2400939709, sync, Random Diplomatic Value
1, 100, 32, 3986287794, sync, Random Diplomatic Value
1, 100, 55, 1414804483, sync, Random Diplomatic Value
1, 100, 25, 2365931392, sync, Random Diplomatic Value
1, 100, 0, 1100298681, sync, Random Diplomatic Value
1, 100, 21, 37102078, sync, Random Diplomatic Value
1, 100, 29, 937168223, sync, Random Diplomatic Value
1, 100, 56, 1262408620, sync, Random Diplomatic Value
1, 100, 77, 2437331061, sync, Random Diplomatic Value
1, 100, 34, 3335413770, sync, Random Diplomatic Value
1, 100, 86, 1490952315, sync, Random Diplomatic Value
1, 100, 66, 3734732440, sync, Random Diplomatic Value
1, 100, 96, 2857854705, sync, Random Diplomatic Value
1, 100, 4, 4160385750, sync, Random Diplomatic Value
1, 100, 3, 203704663, sync, Random Diplomatic Value
1, 100, 97, 169208900, sync, Random Diplomatic Value
1, 100, 19, 4192895277, sync, Random Diplomatic Value
1, 100, 24, 839050850, sync, Random Diplomatic Value
1, 100, 13, 1060774899, sync, Random Diplomatic Value
1, 100, 63, 598182064, sync, Random Diplomatic Value
1, 100, 10, 2719679273, sync, Random Diplomatic Value
1, 100, 63, 455935662, sync, Random Diplomatic Value
1, 100, 14, 2731084879, sync, Random Diplomatic Value
1, 100, 19, 628391900, sync, Random Diplomatic Value
1, 100, 90, 834119909, sync, Random Diplomatic Value
1, 100, 11, 3871793082, sync, Random Diplomatic Value
1, 100, 64, 515120747, sync, Random Diplomatic Value
1, 100, 10, 2780282312, sync, Random Diplomatic Value
1, 100, 98, 465497697, sync, Random Diplomatic Value
