Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
3, 10, 63, 1:1, 131073:196610, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 3, 37, 30
99, 1, 63, 1:1, 1703950:4325379, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 4, 3, 0, 34
99, 4, 2, 1:3, 917512:458758, UNIT_WARRIOR, UNKNOWN, 20, 28, 4, 6, 37, 22
99, 4, 2, 1:1, 2949124:2555915, UNIT_MAN_AT_ARMS, UNIT_CATAPULT, 45, 25, -6, 4, 19, 46
99, 5, 14, 1:3, 3080197:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, -2, 8, 0, 14
99, 6, 63, 1:1, 196610:11993138, UNIT_WARRIOR, UNIT_MAN_AT_ARMS, 20, 45, 11, 4, 54, 16
99, 14, 5, 1:1, 1114117:3080197, UNIT_CATAPULT, UNIT_CATAPULT, 35, 25, -21, 1, 0, 16
99, 14, 5, 3:1, 65536:3080197, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 25, -8, -1, 0, 8
99, 17, 63, 1:1, 589829:11993138, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, -8, -3, 0, 12
99, 21, 63, 3:1, 65536:12255265, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 15, 0, 0, 0, 21
99, 63, 6, 1:1, 11862078:2228240, UNIT_QUADRIREME, UNIT_QUADRIREME, 25, 20, -4, 4, 0, 25
99, 63, 17, 1:1, 11993138:589829, UNIT_MAN_AT_ARMS, UNIT_ARCHER, 45, 15, -4, -3, 9, 83
99, 63, 3, 1:1, 12320790:3014679, UNIT_CARAVEL, UNIT_MAN_AT_ARMS, 55, 15, 0, -2, 0, 100
100, 1, 63, 1:1, 1703950:4325379, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 4, 0, 0, 42
100, 1, 63, 3:1, 196610:7929864, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 30, 4, -6, 0, 35
100, 4, 2, 1:3, 2424834:458758, UNIT_ARCHER, UNKNOWN, 25, 28, -13, 6, 0, 12
100, 4, 2, 1:3, 917512:458758, UNIT_WARRIOR, UNKNOWN, 20, 28, 0, 5, 58, 17
100, 4, 2, 1:3, 2293776:458758, UNIT_HEAVY_CHARIOT, UNKNOWN, 28, 28, 4, 5, 31, 34
100, 6, 63, 1:1, 2228240:11862078, UNIT_QUADRIREME, UNIT_QUADRIREME, 25, 20, 2, -4, 0, 41
100, 14, 5, 1:1, 1114117:2883613, UNIT_CATAPULT, UNIT_SWORDSMAN, 35, 30, -21, -3, 0, 18
100, 14, 5, 1:1, 983047:3080197, UNIT_MAN_AT_ARMS, UNIT_CATAPULT, 45, 25, -1, 12, 23, 31
100, 14, 5, 3:1, 65536:2883613, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 30, -8, -9, 0, 12
100, 17, 63, 3:1, 65536:11993138, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 0, -2, 0, 15
100, 17, 63, 1:1, 1310726:11993138, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, 2, 2, 32, 33
100, 21, 63, 3:1, 65536:12255265, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 15, 0, 1, 0, 17
100, 63, 21, 1:1, 12255265:851968, UNIT_ARCHER, UNIT_CATAPULT, 25, 25, -4, -3, 0, 24
100, 63, 8, 1:1, 11862078:851976, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, -8, 7, 0, 25
101, 1, 63, 1:1, 1703950:4325379, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 4, -5, 0, 41
101, 4, 2, 1:3, 3276806:458758, UNIT_TREBUCHET, UNKNOWN, 45, 28, 4, 4, 0, 59
101, 4, 2, 1:3, 2424834:458758, UNIT_ARCHER, UNKNOWN, 25, 28, -13, 1, 0, 17
101, 4, 2, 1:3, 2293776:458758, UNIT_HEAVY_CHARIOT, UNKNOWN, 28, 28, 1, 0, 33, 27
101, 5, 14, 1:3, 3080197:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, -2, 8, 0, 20
101, 9, 63, 1:1, 1048584:12058670, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 8, 9, 40, 26
101, 11, 2, 1:1, 1507329:2162697, UNIT_CATAPULT, UNIT_SCOUT, 35, 10, -17, 4, 0, 30
101, 11, 2, 3:1, 65536:2162697, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 10, 0, 1, 0, 19
101, 14, 5, 1:1, 1114117:3080197, UNIT_CATAPULT, UNIT_CATAPULT, 35, 25, -21, 8, 0, 12
101, 14, 5, 1:1, 983047:3080197, UNIT_MAN_AT_ARMS, UNIT_CATAPULT, 45, 25, -4, 7, 17, 49
101, 21, 63, 3:1, 65536:12255265, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 15, 0, -1, 0, 16
101, 63, 21, 1:1, 12255265:851968, UNIT_ARCHER, UNIT_CATAPULT, 25, 25, -5, -4, 0, 28
101, 63, 6, 1:1, 12386306:2228240, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, 4, 2, 8, 100
102, 1, 63, 1:1, 1703950:11534368, UNIT_QUADRIREME, UNIT_SWORDSMAN, 25, 35, 4, 3, 0, 22
102, 2, 4, 3:1, 196610:3211269, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, 4, 0, 14
102, 3, 63, 1:1, 1769486:12320790, UNIT_CATAPULT, UNIT_CARAVEL, 35, 55, 5, 0, 0, 17
102, 4, 2, 1:3, 3276806:458758, UNIT_TREBUCHET, UNKNOWN, 45, 28, 4, 0, 0, 55
102, 4, 2, 1:3, 2424834:458758, UNIT_ARCHER, UNKNOWN, 25, 28, -13, -3, 0, 17
102, 4, 2, 1:3, 2293776:458758, UNIT_HEAVY_CHARIOT, UNKNOWN, 28, 28, -2, -4, 26, 26
102, 4, 2, 3:1, 262147:2162697, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 10, 4, -1, 0, 56
102, 9, 63, 1:1, 1048584:12058670, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 4, 6, 32, 25
102, 21, 63, 3:1, 65536:12255265, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 15, 0, -2, 0, 21
102, 63, 21, 1:1, 12255265:851968, UNIT_ARCHER, UNIT_CATAPULT, 25, 25, -7, -6, 0, 25
103, 1, 63, 1:1, 1703950:11534368, UNIT_QUADRIREME, UNIT_SWORDSMAN, 25, 35, 4, 4, 0, 20
103, 2, 4, 3:1, 196610:3211269, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, 4, 6, 0, 14
103, 4, 2, 1:1, 2424834:2686979, UNIT_ARCHER, UNIT_KONGO_SHIELD_BEARER, 25, 38, 4, 20, 0, 9
103, 5, 14, 1:1, 3211288:1114117, UNIT_SKIRMISHER, UNIT_CATAPULT, 30, 25, 3, -4, 0, 41
103, 8, 63, 1:1, 3932169:12386306, UNIT_QUADRIREME, UNIT_CARAVEL, 25, 55, 4, -1, 0, 12
103, 8, 63, 1:1, 3866625:12124176, UNIT_CROSSBOWMAN, UNIT_CARAVEL, 40, 55, -16, 0, 0, 10
103, 8, 21, 1:1, 851976:851968, UNIT_SCOUT, UNIT_CATAPULT, 10, 25, 1, -7, 41, 23
103, 8, 63, 3:1, 65536:11927592, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -6, 0, 25
103, 8, 63, 3:1, 196610:12124176, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -1, 0, 23
103, 14, 5, 1:1, 983047:3211288, UNIT_MAN_AT_ARMS, UNIT_SKIRMISHER, 45, 20, -5, 6, 15, 44
103, 21, 63, 3:1, 65536:12255265, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 15, 0, -4, 0, 25
103, 21, 8, 1:1, 851968:851976, UNIT_CATAPULT, UNIT_SCOUT, 35, 10, -27, -3, 0, 26
103, 63, 3, 1:1, 8650756:2293773, UNIT_QUADRIREME, UNIT_ARCHER, 25, 15, -5, 4, 0, 26
104, 1, 63, 1:1, 1703950:1769496, UNIT_QUADRIREME, UNIT_SPEARMAN, 25, 25, 4, 9, 0, 22
104, 2, 4, 1:1, 2686979:3211269, UNIT_KONGO_SHIELD_BEARER, UNIT_MAN_AT_ARMS, 38, 45, 6, 1, 27, 26
104, 3, 63, 1:1, 2293773:8650756, UNIT_ARCHER, UNIT_QUADRIREME, 25, 20, -15, -5, 0, 29
104, 4, 2, 1:1, 2424834:2686979, UNIT_ARCHER, UNIT_KONGO_SHIELD_BEARER, 25, 38, 4, 16, 0, 9
104, 4, 2, 1:1, 2949124:2686979, UNIT_MAN_AT_ARMS, UNIT_KONGO_SHIELD_BEARER, 45, 38, 11, 6, 16, 47
104, 4, 2, 1:3, 3276806:196610, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 13, 0, 1
104, 4, 2, 1:1, 1900562:2031623, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, 4, 40, 21
104, 5, 14, 1:3, 3342352:65536, UNIT_SKIRMISHER, UNKNOWN, 30, 35, -18, 5, 0, 12
104, 5, 14, 1:3, 3407875:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 35, 4, 4, 21, 43
104, 7, 63, 1:1, 2424847:7929864, UNIT_CARAVEL, UNIT_GALLEY, 55, 30, 1, -9, 7, 98
104, 8, 63, 1:1, 3932169:12386306, UNIT_QUADRIREME, UNIT_CARAVEL, 25, 55, 4, -2, 0, 12
104, 8, 21, 1:1, 851976:983044, UNIT_SCOUT, UNIT_CATAPULT, 10, 25, -5, 0, 75, 14
104, 8, 63, 3:1, 65536:11927592, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -3, 0, 24
104, 14, 5, 1:1, 1114117:3342352, UNIT_CATAPULT, UNIT_SKIRMISHER, 35, 20, -25, -1, 0, 23
104, 21, 8, 1:1, 983044:3866625, UNIT_CATAPULT, UNIT_CROSSBOWMAN, 35, 30, -18, 1, 0, 17
104, 21, 63, 3:1, 65536:9175069, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 25, 0, -3, 0, 12
104, 63, 17, 1:1, 11993138:1507330, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, -10, 6, 48, 15
104, 63, 9, 1:1, 12648478:1048584, UNIT_CARAVEL, UNIT_WARRIOR, 55, 30, 0, -3, 0, 87
105, 2, 4, 1:1, 2686979:2949124, UNIT_KONGO_SHIELD_BEARER, UNIT_MAN_AT_ARMS, 38, 45, -2, 6, 62, 13
105, 2, 4, 1:1, 2031623:1900562, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 2, -4, 28, 30
105, 2, 4, 3:1, 196610:3211269, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 45, -1, 4, 0, 12
105, 4, 2, 1:3, 3276806:196610, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 13, 0, 25
105, 5, 14, 1:3, 3211288:65536, UNIT_SKIRMISHER, UNKNOWN, 30, 35, -19, 3, 0, 9
105, 5, 14, 1:3, 3407875:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 35, 2, 3, 20, 47
105, 8, 63, 3:1, 196610:12124176, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -3, 0, 23
105, 14, 5, 1:1, 1114117:3211288, UNIT_CATAPULT, UNIT_SKIRMISHER, 35, 20, -25, -2, 0, 18
105, 14, 5, 1:1, 983047:3211288, UNIT_MAN_AT_ARMS, UNIT_SKIRMISHER, 45, 20, -5, 3, 13, 67
105, 21, 8, 1:1, 983044:3866625, UNIT_CATAPULT, UNIT_CROSSBOWMAN, 35, 30, -18, -1, 0, 19
105, 63, 23, 1:1, 12648478:458752, UNIT_CARAVEL, UNIT_GALLEY, 55, 30, 2, 0, 12, 75
105, 63, 6, 1:1, 11862078:917514, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, -8, 3, 0, 31
105, 63, 6, 1:1, 720906:917514, UNIT_SPEARMAN, UNIT_SCOUT, 25, 10, 2, -1, 14, 57
106, 2, 11, 1:1, 1507332:1376262, UNIT_HEAVY_CHARIOT, UNIT_MAN_AT_ARMS, 28, 45, 4, 0, 45, 16
106, 4, 2, 1:1, 3342336:2555915, UNIT_CARAVEL, UNIT_CATAPULT, 55, 30, 4, 3, 0, 86
106, 4, 2, 1:3, 3276806:196610, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 10, 0, 51
106, 4, 2, 1:3, 2424834:196610, UNIT_ARCHER, UNKNOWN, 25, 28, -13, 7, 0, 13
106, 4, 2, 1:3, 3211269:196610, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 28, 8, 12, 14, 42
106, 5, 14, 1:3, 3407875:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 35, 0, 2, 22, 49
106, 8, 21, 1:1, 3866625:983044, UNIT_CROSSBOWMAN, UNIT_CATAPULT, 40, 25, -3, -1, 0, 44
106, 9, 63, 1:1, 3342369:12648478, UNIT_GALLEY, UNIT_CARAVEL, 30, 55, 6, 1, 56, 11
106, 9, 63, 1:1, 262147:12058670, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 9, 6, 32, 29
106, 14, 5, 1:1, 983047:3407875, UNIT_MAN_AT_ARMS, UNIT_MAN_AT_ARMS, 45, 45, -8, -2, 36, 26
106, 63, 9, 1:1, 12648478:4587552, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, -2, 6, 9, 79
106, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 3, 0, 11
107, 2, 11, 1:1, 2031623:1441795, UNIT_GALLEY, UNIT_MAN_AT_ARMS, 30, 30, 1, 0, 0, 30
107, 4, 2, 1:3, 3276806:196610, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 6, 0, 67
107, 4, 2, 1:3, 2424834:196610, UNIT_ARCHER, UNKNOWN, 25, 28, -13, 2, 0, 15
107, 4, 2, 1:3, 3211269:196610, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 28, 7, 6, 14, 47
107, 4, 2, 3:1, 262147:1507332, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 28, 4, 3, 0, 23
107, 5, 14, 1:3, 3276828:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, 4, 0, 0, 29
107, 8, 63, 1:1, 3866625:12124176, UNIT_CROSSBOWMAN, UNIT_CARAVEL, 40, 55, -20, -6, 0, 11
107, 8, 63, 1:1, 1376262:12124176, UNIT_ARCHER, UNIT_CARAVEL, 25, 55, -16, -7, 0, 7
107, 8, 63, 3:1, 196610:12124176, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 40, 55, 4, -7, 0, 28
107, 9, 63, 1:1, 4587552:12058670, UNIT_QUADRIREME, UNIT_SPEARMAN, 25, 25, -4, 1, 0, 25
107, 9, 63, 1:1, 3276828:12648478, UNIT_GALLEY, UNIT_CARAVEL, 30, 55, 3, -3, 51, 12
107, 11, 2, 3:1, 65536:1507332, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 28, 0, -3, 0, 13
107, 20, 21, 1:1, 1638404:983044, UNIT_CROSSBOWMAN, UNIT_CATAPULT, 40, 25, -7, -6, 0, 56
107, 21, 20, 1:1, 851968:1638404, UNIT_CATAPULT, UNIT_CROSSBOWMAN, 35, 30, -27, -7, 0, 15
107, 21, 20, 3:1, 65536:1638404, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 30, 0, -8, 0, 11
107, 63, 23, 1:1, 12648478:458752, UNIT_CARAVEL, UNIT_GALLEY, 55, 30, -4, -7, 10, 99
107, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 5, 0, 12
107, 63, 6, 1:1, 8060954:1114119, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, 4, 0, 51
108, 2, 11, 1:1, 2031623:1441795, UNIT_GALLEY, UNIT_MAN_AT_ARMS, 30, 30, 1, -3, 0, 40
108, 3, 63, 1:1, 2686991:7274551, UNIT_CATAPULT, UNIT_SPEARMAN, 35, 25, -5, 0, 0, 30
108, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 14, 0, 1
108, 4, 2, 3:1, 131073:1507332, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 28, 4, -3, 0, 41
108, 5, 14, 1:3, 3276828:65536, UNIT_CATAPULT, UNKNOWN, 35, 35, 4, 0, 0, 33
108, 5, 14, 1:3, 3342352:65536, UNIT_SKIRMISHER, UNKNOWN, 30, 35, -18, -2, 0, 15
108, 5, 14, 1:3, 3407875:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 35, 1, -3, 20, 47
108, 21, 20, 1:1, 851968:1703939, UNIT_CATAPULT, UNIT_WARRIOR, 35, 20, -27, 3, 0, 16
108, 21, 20, 3:1, 65536:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 20, 0, 1, 0, 12
108, 63, 3, 1:1, 8650756:2686991, UNIT_QUADRIREME, UNIT_CATAPULT, 25, 25, -8, 7, 0, 19
108, 63, 3, 1:1, 7274551:1769486, UNIT_SPEARMAN, UNIT_CATAPULT, 25, 25, -3, 13, 56, 18
108, 63, 9, 1:1, 12648478:2752512, UNIT_CARAVEL, UNIT_GALLEY, 55, 30, -5, 1, 14, 52
108, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 9
109, 2, 4, 3:1, 65536:2293776, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 28, -1, -2, 0, 30
109, 3, 63, 1:1, 1769486:8650756, UNIT_CATAPULT, UNIT_QUADRIREME, 35, 20, 3, -8, 0, 72
109, 3, 63, 1:1, 2686991:7274551, UNIT_CATAPULT, UNIT_SPEARMAN, 35, 25, -7, -9, 0, 47
109, 4, 2, 1:3, 2293776:131073, UNIT_HEAVY_CHARIOT, UNKNOWN, 28, 28, -5, 21, 69, 1
109, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 28, 4, 14, 0, 24
109, 20, 63, 1:1, 1703939:9175069, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 9, -1, 20, 29
109, 21, 20, 1:1, 851968:1703939, UNIT_CATAPULT, UNIT_WARRIOR, 35, 20, -27, -2, 0, 20
109, 21, 20, 3:1, 65536:1703939, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 20, 0, -4, 0, 14
109, 63, 6, 1:1, 9830451:1114119, UNIT_QUADRIREME, UNIT_SCOUT, 25, 10, 0, -1, 0, 54
109, 63, 23, 1:1, 12648478:917509, UNIT_CARAVEL, UNIT_MAN_AT_ARMS, 55, 30, -7, 0, 0, 55
109, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 11
110, 2, 11, 1:1, 2031623:1441795, UNIT_GALLEY, UNIT_MAN_AT_ARMS, 30, 30, 1, -7, 0, 37
110, 2, 4, 3:1, 65536:2424834, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 15, -5, 4, 0, 31
110, 2, 4, 3:1, 131073:2424834, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 15, 4, 1, 0, 56
110, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 14, 0, 50
110, 4, 2, 1:1, 3538957:2031623, UNIT_CARAVEL, UNIT_GALLEY, 55, 30, 4, 4, 9, 73
110, 6, 63, 1:1, 2818056:12648478, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, 4, -7, 23, 50
110, 20, 63, 1:1, 1638404:9175069, UNIT_CROSSBOWMAN, UNIT_SPEARMAN, 40, 25, 2, -4, 0, 75
110, 21, 20, 1:1, 851968:1703939, UNIT_CATAPULT, UNIT_WARRIOR, 35, 20, -27, -8, 0, 24
110, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 10
111, 2, 4, 1:1, 2228232:2424834, UNIT_QUADRIREME, UNIT_ARCHER, 25, 15, 7, -5, 0, 67
111, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 9, 0, 61
111, 4, 2, 1:3, 2949124:65536, UNIT_MAN_AT_ARMS, UNKNOWN, 45, 28, 4, 6, 19, 43
111, 21, 20, 1:1, 851968:1638404, UNIT_CATAPULT, UNIT_CROSSBOWMAN, 35, 30, -27, -3, 0, 16
111, 21, 20, 3:1, 65536:1638404, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 30, 0, -5, 0, 14
111, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 10
112, 2, 4, 1:1, 2228232:2949124, UNIT_QUADRIREME, UNIT_MAN_AT_ARMS, 25, 45, 7, 2, 0, 18
112, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 28, 9, 5, 0, 74
112, 21, 20, 3:1, 65536:1638404, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 30, 0, -6, 0, 12
112, 63, 4, 1:1, 11862078:3342336, UNIT_QUADRIREME, UNIT_CARAVEL, 25, 55, -8, 7, 0, 5
112, 63, 4, 1:1, 12386306:3342336, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -1, 7, 32, 18
112, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 9
113, 2, 4, 1:1, 2228232:2949124, UNIT_QUADRIREME, UNIT_MAN_AT_ARMS, 25, 45, 7, 1, 0, 14
113, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 35, 9, 2, 0, 65
113, 21, 20, 1:1, 1048580:1638404, UNIT_TREBUCHET, UNIT_CROSSBOWMAN, 45, 30, -27, -7, 0, 26
113, 21, 63, 3:1, 65536:12910600, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 45, 0, 0, 0, 5
113, 63, 4, 1:1, 12386306:3342336, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, -2, 2, 29, 26
113, 63, 4, 1:1, 12976183:3342336, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, 4, -1, 24, 36
113, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 8
114, 2, 4, 1:1, 2228232:2949124, UNIT_QUADRIREME, UNIT_MAN_AT_ARMS, 25, 45, 7, 0, 0, 17
114, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 35, 9, 12, 0, 33
114, 21, 63, 1:1, 1048580:12910600, UNIT_TREBUCHET, UNIT_MAN_AT_ARMS, 45, 45, -27, 0, 0, 8
114, 21, 63, 3:1, 65536:12910600, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 45, 0, -1, 0, 7
114, 63, 4, 1:1, 12976183:3342336, UNIT_CARAVEL, UNIT_CARAVEL, 55, 55, 2, -4, 19, 30
114, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 10
115, 3, 63, 1:1, 1769486:10813483, UNIT_CATAPULT, UNIT_GALLEY, 35, 30, 5, -4, 0, 46
115, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 35, 9, 12, 0, 41
115, 6, 63, 1:1, 2621459:8060954, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, 4, 2, 8, 100
115, 21, 63, 1:1, 1048580:12910600, UNIT_TREBUCHET, UNIT_MAN_AT_ARMS, 45, 45, -27, -1, 0, 12
115, 21, 63, 3:1, 65536:12910600, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 45, 0, -3, 0, 5
115, 63, 23, 1:1, 13107229:1114113, UNIT_QUADRIREME, UNIT_MAN_AT_ARMS, 25, 30, 0, 0, 0, 21
115, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 9
116, 3, 63, 1:1, 1769486:12714034, UNIT_CATAPULT, UNIT_CARAVEL, 35, 55, 5, 0, 0, 16
116, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 35, 9, 12, 0, 41
116, 4, 2, 1:3, 3538957:131073, UNIT_CARAVEL, UNKNOWN, 55, 35, 3, 18, 26, 1
116, 6, 63, 1:1, 2621459:6815798, UNIT_CARAVEL, UNIT_GALLEY, 55, 30, 3, 0, 11, 72
116, 8, 63, 1:1, 2031637:12910600, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 16, -8, 0, 35
116, 8, 63, 1:1, 3342348:12910600, UNIT_INDIAN_VARU, UNIT_MAN_AT_ARMS, 40, 45, 3, -12, 20, 43
116, 21, 8, 1:1, 1048580:3342348, UNIT_TREBUCHET, UNIT_INDIAN_VARU, 45, 40, -27, 1, 0, 14
116, 21, 8, 3:1, 65536:3342348, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 3, 40, 0, 0, 0, 6
116, 63, 6, 1:1, 6815798:2621459, UNIT_GALLEY, UNIT_CARAVEL, 30, 55, -1, 2, 79, 10
116, 63, 6, 1:1, 11468838:2621459, UNIT_GALLEY, UNIT_CARAVEL, 30, 55, 4, 1, 66, 12
116, 63, 6, 1:1, 8781877:2621459, UNIT_GALLEY, UNIT_CARAVEL, 30, 55, 4, 0, 75, 15
116, 63, 23, 1:1, 13107229:1114113, UNIT_QUADRIREME, UNIT_MAN_AT_ARMS, 25, 30, 0, -2, 0, 22
116, 63, 20, 1:1, 11927592:1769474, UNIT_CARAVEL, UNIT_ARCHER, 55, 30, -2, 0, 0, 74
116, 63, 20, 1:1, 12976183:1769474, UNIT_CARAVEL, UNIT_ARCHER, 55, 30, 0, -7, 0, 98
116, 63, 19, 1:1, 11599932:1245187, UNIT_ARCHER, UNIT_MAN_AT_ARMS, 25, 45, 0, 8, 0, 10
117, 2, 4, 3:1, 131073:3538957, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 55, 3, 1, 0, 10
117, 3, 63, 1:1, 1769486:11796524, UNIT_CATAPULT, UNIT_GALLEY, 35, 30, 5, 0, 0, 40
117, 3, 63, 1:1, 2686991:11796524, UNIT_CATAPULT, UNIT_GALLEY, 35, 30, 5, -4, 0, 48
117, 4, 2, 1:3, 3276806:65536, UNIT_TREBUCHET, UNKNOWN, 45, 35, 9, 12, 0, 37
117, 6, 63, 1:1, 2621459:9830451, UNIT_CARAVEL, UNIT_QUADRIREME, 55, 20, -2, 2, 10, 100
117, 63, 6, 1:1, 11468838:2621459, UNIT_GALLEY, UNIT_CARAVEL, 30, 55, -5, -3, 78, 12
